PLT_CN,INVYR,state,v4_total,v4_class
247064754010661,2012,VT,3,Not LSOG
247064755010661,2012,VT,3,Not LSOG
247064756010661,2012,VT,3,Not LSOG
247064757010661,2012,VT,1,Not LSOG
247064760010661,2012,VT,0,Not LSOG
247064761010661,2012,VT,2,Not LSOG
247064763010661,2012,VT,0,Not LSOG
247064764010661,2012,VT,0,Not LSOG
247064765010661,2012,VT,2,Not LSOG
247064766010661,2012,VT,2,Not LSOG
247064767010661,2012,VT,0,Not LSOG
247064768010661,2012,VT,1,Not LSOG
247064769010661,2012,VT,1,Not LSOG
247064770010661,2012,VT,0,Not LSOG
247064772010661,2012,VT,0,Not LSOG
247064773010661,2012,VT,0,Not LSOG
247064774010661,2012,VT,0,Not LSOG
247064776010661,2012,VT,1,Not LSOG
247064777010661,2012,VT,0,Not LSOG
247064778010661,2012,VT,2,Not LSOG
247064779010661,2012,VT,5,Transitioning LS
247064780010661,2012,VT,5,Transitioning LS
247064781010661,2012,VT,2,Not LSOG
247064782010661,2012,VT,2,Not LSOG
247064783010661,2012,VT,1,Not LSOG
247064784010661,2012,VT,1,Not LSOG
247064785010661,2012,VT,2,Not LSOG
247064786010661,2012,VT,2,Not LSOG
247064787010661,2012,VT,4,Transitioning LS
247064788010661,2012,VT,0,Not LSOG
247064789010661,2012,VT,1,Not LSOG
247064791010661,2012,VT,1,Not LSOG
247064792010661,2012,VT,6,LS
247064793010661,2012,VT,6,LS
247064795010661,2012,VT,2,Not LSOG
247064796010661,2012,VT,1,Not LSOG
247064798010661,2012,VT,5,Transitioning LS
247064799010661,2012,VT,2,Not LSOG
247064800010661,2012,VT,2,Not LSOG
247064802010661,2012,VT,2,Not LSOG
247064803010661,2012,VT,0,Not LSOG
247064804010661,2012,VT,1,Not LSOG
247064805010661,2012,VT,3,Not LSOG
247064806010661,2012,VT,3,Not LSOG
247064807010661,2012,VT,1,Not LSOG
247064809010661,2012,VT,1,Not LSOG
247064810010661,2012,VT,5,Transitioning LS
247064811010661,2012,VT,0,Not LSOG
247064812010661,2012,VT,2,Not LSOG
247064813010661,2012,VT,0,Not LSOG
247064815010661,2012,VT,3,Not LSOG
247064817010661,2012,VT,0,Not LSOG
247064818010661,2012,VT,3,Not LSOG
247064819010661,2012,VT,5,Transitioning LS
247064820010661,2012,VT,0,Not LSOG
247064821010661,2012,VT,2,Not LSOG
247064822010661,2012,VT,6,LS
247064823010661,2012,VT,1,Not LSOG
247064824010661,2012,VT,3,Not LSOG
247064825010661,2012,VT,2,Not LSOG
247064826010661,2012,VT,3,Not LSOG
247064827010661,2012,VT,0,Not LSOG
247064828010661,2012,VT,2,Not LSOG
247064829010661,2012,VT,4,Transitioning LS
247064830010661,2012,VT,2,Not LSOG
247064831010661,2012,VT,1,Not LSOG
247064832010661,2012,VT,5,Transitioning LS
247064833010661,2012,VT,3,Not LSOG
247064834010661,2012,VT,1,Not LSOG
247064835010661,2012,VT,2,Not LSOG
247064836010661,2012,VT,2,Not LSOG
247064837010661,2012,VT,2,Not LSOG
247064838010661,2012,VT,0,Not LSOG
247064839010661,2012,VT,4,Transitioning LS
247064840010661,2012,VT,4,Transitioning LS
247064841010661,2012,VT,2,Not LSOG
247064842010661,2012,VT,1,Not LSOG
247064843010661,2012,VT,3,Not LSOG
247064844010661,2012,VT,0,Not LSOG
247064845010661,2012,VT,2,Not LSOG
247064846010661,2012,VT,7,LS
247064847010661,2012,VT,4,Transitioning LS
247064848010661,2012,VT,1,Not LSOG
247064849010661,2012,VT,6,LS
247064850010661,2012,VT,3,Not LSOG
247064851010661,2012,VT,4,Transitioning LS
247064852010661,2012,VT,3,Not LSOG
250845300489998,2015,VT,1,Not LSOG
250845301489998,2015,VT,0,Not LSOG
250845302489998,2015,VT,1,Not LSOG
250845303489998,2015,VT,2,Not LSOG
250845304489998,2015,VT,0,Not LSOG
250845305489998,2015,VT,1,Not LSOG
250845306489998,2015,VT,1,Not LSOG
250845308489998,2015,VT,2,Not LSOG
250845312489998,2015,VT,2,Not LSOG
250845313489998,2015,VT,0,Not LSOG
250845314489998,2015,VT,2,Not LSOG
250845316489998,2015,VT,0,Not LSOG
250845317489998,2015,VT,2,Not LSOG
250845318489998,2015,VT,2,Not LSOG
250845320489998,2015,VT,0,Not LSOG
250845321489998,2015,VT,3,Not LSOG
250845322489998,2015,VT,3,Not LSOG
250845323489998,2015,VT,3,Not LSOG
250845324489998,2015,VT,3,Not LSOG
250845325489998,2015,VT,3,Not LSOG
250845327489998,2015,VT,1,Not LSOG
250845328489998,2015,VT,4,Transitioning LS
250845329489998,2015,VT,0,Not LSOG
250845330489998,2015,VT,0,Not LSOG
250845331489998,2015,VT,0,Not LSOG
250845332489998,2015,VT,3,Not LSOG
250845333489998,2015,VT,2,Not LSOG
250845335489998,2015,VT,2,Not LSOG
250845336489998,2015,VT,1,Not LSOG
250845337489998,2015,VT,3,Not LSOG
250845338489998,2015,VT,0,Not LSOG
250845339489998,2015,VT,0,Not LSOG
250845342489998,2015,VT,0,Not LSOG
250845343489998,2015,VT,3,Not LSOG
250845347489998,2015,VT,0,Not LSOG
250845349489998,2015,VT,3,Not LSOG
250845350489998,2015,VT,4,Transitioning LS
250845351489998,2015,VT,4,Transitioning LS
250845353489998,2015,VT,2,Not LSOG
250845354489998,2015,VT,0,Not LSOG
250845355489998,2015,VT,1,Not LSOG
250845356489998,2015,VT,2,Not LSOG
250845357489998,2015,VT,1,Not LSOG
250845358489998,2015,VT,1,Not LSOG
250845359489998,2015,VT,0,Not LSOG
250845360489998,2015,VT,1,Not LSOG
250845362489998,2015,VT,2,Not LSOG
250845363489998,2015,VT,0,Not LSOG
250845364489998,2015,VT,0,Not LSOG
250845365489998,2015,VT,1,Not LSOG
250845366489998,2015,VT,0,Not LSOG
250845367489998,2015,VT,1,Not LSOG
250845368489998,2015,VT,0,Not LSOG
250845369489998,2015,VT,0,Not LSOG
250845370489998,2015,VT,1,Not LSOG
250845371489998,2015,VT,4,Transitioning LS
250845372489998,2015,VT,2,Not LSOG
250845373489998,2015,VT,3,Not LSOG
250845374489998,2015,VT,3,Not LSOG
250845376489998,2015,VT,2,Not LSOG
250845378489998,2015,VT,3,Not LSOG
250845379489998,2015,VT,0,Not LSOG
250845380489998,2015,VT,3,Not LSOG
250845383489998,2015,VT,5,Transitioning LS
250845385489998,2015,VT,0,Not LSOG
250845386489998,2015,VT,0,Not LSOG
250845388489998,2015,VT,4,Transitioning LS
250845389489998,2015,VT,4,Transitioning LS
250845391489998,2015,VT,1,Not LSOG
250845392489998,2015,VT,3,Not LSOG
250845393489998,2015,VT,7,LS
250845394489998,2015,VT,2,Not LSOG
250845395489998,2015,VT,2,Not LSOG
250845396489998,2015,VT,0,Not LSOG
250845397489998,2015,VT,2,Not LSOG
250845398489998,2015,VT,1,Not LSOG
250845399489998,2015,VT,3,Not LSOG
250845400489998,2015,VT,4,Transitioning LS
250845401489998,2015,VT,4,Transitioning LS
250845402489998,2015,VT,2,Not LSOG
250845403489998,2015,VT,5,Transitioning LS
250845404489998,2015,VT,1,Not LSOG
250845405489998,2015,VT,0,Not LSOG
251632581489998,2015,NY,5,Transitioning LS
251632583489998,2015,NY,0,Not LSOG
251632584489998,2015,NY,0,Not LSOG
251632585489998,2015,NY,2,Not LSOG
251632587489998,2015,NY,2,Not LSOG
251632589489998,2015,NY,4,Transitioning LS
251632590489998,2015,NY,3,Not LSOG
251632591489998,2015,NY,6,LS
251632592489998,2015,NY,0,Not LSOG
251632594489998,2015,NY,2,Not LSOG
251632595489998,2015,NY,4,Transitioning LS
251632596489998,2015,NY,1,Not LSOG
251632598489998,2015,NY,6,LS
251632602489998,2015,NY,0,Not LSOG
251632603489998,2015,NY,1,Not LSOG
251632604489998,2015,NY,4,Transitioning LS
251632605489998,2015,NY,1,Not LSOG
251632606489998,2015,NY,4,Transitioning LS
251632607489998,2015,NY,2,Not LSOG
251632608489998,2015,NY,1,Not LSOG
251632609489998,2015,NY,3,Not LSOG
251632610489998,2015,NY,1,Not LSOG
251632612489998,2015,NY,0,Not LSOG
251632613489998,2015,NY,3,Not LSOG
251632614489998,2015,NY,2,Not LSOG
251632615489998,2015,NY,0,Not LSOG
251632616489998,2015,NY,0,Not LSOG
251632617489998,2015,NY,0,Not LSOG
251632618489998,2015,NY,0,Not LSOG
251632621489998,2015,NY,0,Not LSOG
251632622489998,2015,NY,0,Not LSOG
251632623489998,2015,NY,2,Not LSOG
251632625489998,2015,NY,0,Not LSOG
251632626489998,2015,NY,4,Transitioning LS
251632627489998,2015,NY,3,Not LSOG
251632628489998,2015,NY,3,Not LSOG
251632629489998,2015,NY,3,Not LSOG
251632631489998,2015,NY,0,Not LSOG
251632637489998,2015,NY,0,Not LSOG
251632641489998,2015,NY,1,Not LSOG
251632644489998,2015,NY,0,Not LSOG
251632647489998,2015,NY,1,Not LSOG
251632648489998,2015,NY,0,Not LSOG
251632650489998,2015,NY,2,Not LSOG
251632651489998,2015,NY,0,Not LSOG
251632655489998,2015,NY,1,Not LSOG
251632659489998,2015,NY,2,Not LSOG
251632661489998,2015,NY,1,Not LSOG
251632662489998,2015,NY,1,Not LSOG
251632665489998,2015,NY,0,Not LSOG
251632666489998,2015,NY,0,Not LSOG
251632667489998,2015,NY,0,Not LSOG
251632668489998,2015,NY,1,Not LSOG
251632669489998,2015,NY,1,Not LSOG
251632670489998,2015,NY,2,Not LSOG
251632675489998,2015,NY,0,Not LSOG
251632676489998,2015,NY,0,Not LSOG
251632678489998,2015,NY,3,Not LSOG
251632680489998,2015,NY,2,Not LSOG
251632681489998,2015,NY,2,Not LSOG
251632683489998,2015,NY,1,Not LSOG
251632684489998,2015,NY,2,Not LSOG
251632686489998,2015,NY,0,Not LSOG
251632687489998,2015,NY,1,Not LSOG
251632688489998,2015,NY,0,Not LSOG
251632690489998,2015,NY,2,Not LSOG
251632692489998,2015,NY,1,Not LSOG
251632693489998,2015,NY,0,Not LSOG
251632695489998,2015,NY,0,Not LSOG
251632697489998,2015,NY,2,Not LSOG
251632699489998,2015,NY,4,Transitioning LS
251632702489998,2015,NY,0,Not LSOG
251632703489998,2015,NY,0,Not LSOG
251632705489998,2015,NY,0,Not LSOG
251632706489998,2015,NY,0,Not LSOG
251632707489998,2015,NY,0,Not LSOG
251632709489998,2015,NY,3,Not LSOG
251632711489998,2015,NY,2,Not LSOG
251632713489998,2015,NY,0,Not LSOG
251632715489998,2015,NY,0,Not LSOG
251632717489998,2015,NY,5,Transitioning LS
251632723489998,2015,NY,0,Not LSOG
251632728489998,2015,NY,3,Not LSOG
251632730489998,2015,NY,1,Not LSOG
251632731489998,2015,NY,1,Not LSOG
251632733489998,2015,NY,3,Not LSOG
251632734489998,2015,NY,1,Not LSOG
251632735489998,2015,NY,2,Not LSOG
251632736489998,2015,NY,1,Not LSOG
251632740489998,2015,NY,3,Not LSOG
251632741489998,2015,NY,2,Not LSOG
251632744489998,2015,NY,0,Not LSOG
251632745489998,2015,NY,3,Not LSOG
251632746489998,2015,NY,1,Not LSOG
251632747489998,2015,NY,3,Not LSOG
251632748489998,2015,NY,2,Not LSOG
251632749489998,2015,NY,0,Not LSOG
251632750489998,2015,NY,0,Not LSOG
251632751489998,2015,NY,4,Transitioning LS
251632752489998,2015,NY,0,Not LSOG
251632758489998,2015,NY,1,Not LSOG
251632760489998,2015,NY,0,Not LSOG
251632761489998,2015,NY,2,Not LSOG
251632762489998,2015,NY,5,Transitioning LS
251632763489998,2015,NY,4,Transitioning LS
251632764489998,2015,NY,4,Transitioning LS
251632766489998,2015,NY,4,Transitioning LS
251632767489998,2015,NY,3,Not LSOG
251632768489998,2015,NY,4,Transitioning LS
251632770489998,2015,NY,2,Not LSOG
251632772489998,2015,NY,0,Not LSOG
251632775489998,2015,NY,2,Not LSOG
251632776489998,2015,NY,7,LS
251632778489998,2015,NY,1,Not LSOG
251632779489998,2015,NY,0,Not LSOG
251632780489998,2015,NY,0,Not LSOG
251632783489998,2015,NY,0,Not LSOG
251632784489998,2015,NY,2,Not LSOG
251632785489998,2015,NY,0,Not LSOG
251632787489998,2015,NY,0,Not LSOG
251632788489998,2015,NY,0,Not LSOG
251632789489998,2015,NY,0,Not LSOG
251632795489998,2015,NY,3,Not LSOG
251632796489998,2015,NY,3,Not LSOG
251632800489998,2015,NY,3,Not LSOG
251632801489998,2015,NY,0,Not LSOG
251632805489998,2015,NY,1,Not LSOG
251632806489998,2015,NY,0,Not LSOG
251632809489998,2015,NY,0,Not LSOG
251632810489998,2015,NY,3,Not LSOG
251632811489998,2015,NY,1,Not LSOG
251632812489998,2015,NY,2,Not LSOG
251632814489998,2015,NY,8,OG
251632815489998,2015,NY,4,Transitioning LS
251632816489998,2015,NY,2,Not LSOG
251632820489998,2015,NY,2,Not LSOG
251632827489998,2015,NY,2,Not LSOG
251632828489998,2015,NY,2,Not LSOG
251632830489998,2015,NY,0,Not LSOG
251632831489998,2015,NY,5,Transitioning LS
251632833489998,2015,NY,4,Transitioning LS
251632836489998,2015,NY,5,Transitioning LS
251632837489998,2015,NY,1,Not LSOG
251632838489998,2015,NY,0,Not LSOG
251632839489998,2015,NY,5,Transitioning LS
251632841489998,2015,NY,5,Transitioning LS
251632842489998,2015,NY,0,Not LSOG
251632843489998,2015,NY,0,Not LSOG
251632844489998,2015,NY,0,Not LSOG
251632845489998,2015,NY,2,Not LSOG
251632847489998,2015,NY,2,Not LSOG
251632849489998,2015,NY,4,Transitioning LS
251632850489998,2015,NY,2,Not LSOG
251632851489998,2015,NY,0,Not LSOG
251632852489998,2015,NY,4,Transitioning LS
251632855489998,2015,NY,3,Not LSOG
251632856489998,2015,NY,1,Not LSOG
251632857489998,2015,NY,0,Not LSOG
251632858489998,2015,NY,0,Not LSOG
251632859489998,2015,NY,0,Not LSOG
251632861489998,2015,NY,1,Not LSOG
251632862489998,2015,NY,1,Not LSOG
251632864489998,2015,NY,2,Not LSOG
251632865489998,2015,NY,0,Not LSOG
251632866489998,2015,NY,0,Not LSOG
251632867489998,2015,NY,3,Not LSOG
251632869489998,2015,NY,0,Not LSOG
251632870489998,2015,NY,1,Not LSOG
251632871489998,2015,NY,0,Not LSOG
251632873489998,2015,NY,2,Not LSOG
251632874489998,2015,NY,8,OG
251632875489998,2015,NY,3,Not LSOG
251632876489998,2015,NY,0,Not LSOG
251632877489998,2015,NY,1,Not LSOG
251632878489998,2015,NY,4,Transitioning LS
251632881489998,2015,NY,0,Not LSOG
251632882489998,2015,NY,1,Not LSOG
251632883489998,2015,NY,3,Not LSOG
251632884489998,2015,NY,0,Not LSOG
251632887489998,2015,NY,0,Not LSOG
251632888489998,2015,NY,2,Not LSOG
251632889489998,2015,NY,0,Not LSOG
251632890489998,2015,NY,2,Not LSOG
251632891489998,2015,NY,0,Not LSOG
251632892489998,2015,NY,2,Not LSOG
251632893489998,2015,NY,3,Not LSOG
251632895489998,2015,NY,3,Not LSOG
251632896489998,2015,NY,2,Not LSOG
251632897489998,2015,NY,0,Not LSOG
251632898489998,2015,NY,2,Not LSOG
251632899489998,2015,NY,3,Not LSOG
251632902489998,2015,NY,1,Not LSOG
251632904489998,2015,NY,2,Not LSOG
251632905489998,2015,NY,1,Not LSOG
251632906489998,2015,NY,2,Not LSOG
251632907489998,2015,NY,2,Not LSOG
251632908489998,2015,NY,3,Not LSOG
251632910489998,2015,NY,2,Not LSOG
251632913489998,2015,NY,0,Not LSOG
251632914489998,2015,NY,0,Not LSOG
251632915489998,2015,NY,4,Transitioning LS
251632918489998,2015,NY,2,Not LSOG
251632919489998,2015,NY,4,Transitioning LS
251632920489998,2015,NY,3,Not LSOG
251632921489998,2015,NY,3,Not LSOG
251632922489998,2015,NY,1,Not LSOG
251632926489998,2015,NY,3,Not LSOG
251632927489998,2015,NY,3,Not LSOG
251632928489998,2015,NY,3,Not LSOG
251632930489998,2015,NY,1,Not LSOG
251632932489998,2015,NY,2,Not LSOG
251632933489998,2015,NY,2,Not LSOG
251632934489998,2015,NY,1,Not LSOG
251632935489998,2015,NY,0,Not LSOG
251632937489998,2015,NY,3,Not LSOG
251632938489998,2015,NY,2,Not LSOG
251632939489998,2015,NY,1,Not LSOG
251632940489998,2015,NY,4,Transitioning LS
251632941489998,2015,NY,2,Not LSOG
251632942489998,2015,NY,1,Not LSOG
251632944489998,2015,NY,4,Transitioning LS
251632945489998,2015,NY,1,Not LSOG
251632946489998,2015,NY,3,Not LSOG
251632947489998,2015,NY,1,Not LSOG
251632948489998,2015,NY,3,Not LSOG
251632949489998,2015,NY,2,Not LSOG
251632951489998,2015,NY,0,Not LSOG
251632953489998,2015,NY,0,Not LSOG
251632954489998,2015,NY,3,Not LSOG
251632955489998,2015,NY,1,Not LSOG
251632956489998,2015,NY,0,Not LSOG
251632957489998,2015,NY,0,Not LSOG
251632960489998,2015,NY,1,Not LSOG
251632961489998,2015,NY,1,Not LSOG
251632963489998,2015,NY,1,Not LSOG
251632964489998,2015,NY,4,Transitioning LS
251632965489998,2015,NY,0,Not LSOG
251632966489998,2015,NY,1,Not LSOG
251632967489998,2015,NY,2,Not LSOG
251632968489998,2015,NY,3,Not LSOG
251632973489998,2015,NY,0,Not LSOG
251632974489998,2015,NY,0,Not LSOG
251632977489998,2015,NY,0,Not LSOG
251632979489998,2015,NY,4,Transitioning LS
251632981489998,2015,NY,0,Not LSOG
251632982489998,2015,NY,2,Not LSOG
251632983489998,2015,NY,0,Not LSOG
251632984489998,2015,NY,2,Not LSOG
251632985489998,2015,NY,0,Not LSOG
251632991489998,2015,NY,1,Not LSOG
251632995489998,2015,NY,0,Not LSOG
251632996489998,2015,NY,0,Not LSOG
251632999489998,2015,NY,1,Not LSOG
251633002489998,2015,NY,1,Not LSOG
251633005489998,2015,NY,6,LS
251633006489998,2015,NY,0,Not LSOG
251633009489998,2015,NY,2,Not LSOG
251633013489998,2015,NY,1,Not LSOG
251633016489998,2015,NY,0,Not LSOG
251633017489998,2015,NY,3,Not LSOG
251633018489998,2015,NY,3,Not LSOG
251633019489998,2015,NY,5,Transitioning LS
251633020489998,2015,NY,1,Not LSOG
251633021489998,2015,NY,1,Not LSOG
251633022489998,2015,NY,4,Transitioning LS
251633023489998,2015,NY,3,Not LSOG
251633024489998,2015,NY,0,Not LSOG
251633027489998,2015,NY,2,Not LSOG
251633030489998,2015,NY,0,Not LSOG
251633031489998,2015,NY,2,Not LSOG
251633036489998,2015,NY,1,Not LSOG
251922833489998,2015,NH,5,Transitioning LS
251922834489998,2015,NH,0,Not LSOG
251922835489998,2015,NH,2,Not LSOG
251922836489998,2015,NH,0,Not LSOG
251922837489998,2015,NH,2,Not LSOG
251922838489998,2015,NH,2,Not LSOG
251922839489998,2015,NH,2,Not LSOG
251922841489998,2015,NH,0,Not LSOG
251922842489998,2015,NH,0,Not LSOG
251922843489998,2015,NH,2,Not LSOG
251922844489998,2015,NH,1,Not LSOG
251922845489998,2015,NH,2,Not LSOG
251922847489998,2015,NH,1,Not LSOG
251922849489998,2015,NH,3,Not LSOG
251922850489998,2015,NH,1,Not LSOG
251922851489998,2015,NH,2,Not LSOG
251922852489998,2015,NH,2,Not LSOG
251922853489998,2015,NH,0,Not LSOG
251922854489998,2015,NH,0,Not LSOG
251922855489998,2015,NH,3,Not LSOG
251922857489998,2015,NH,1,Not LSOG
251922858489998,2015,NH,4,Transitioning LS
251922859489998,2015,NH,5,Transitioning LS
251922860489998,2015,NH,1,Not LSOG
251922861489998,2015,NH,0,Not LSOG
251922862489998,2015,NH,5,Transitioning LS
251922863489998,2015,NH,1,Not LSOG
251922865489998,2015,NH,3,Not LSOG
251922866489998,2015,NH,2,Not LSOG
251922867489998,2015,NH,2,Not LSOG
251922868489998,2015,NH,0,Not LSOG
251922869489998,2015,NH,4,Transitioning LS
251922870489998,2015,NH,2,Not LSOG
251922873489998,2015,NH,0,Not LSOG
251922874489998,2015,NH,2,Not LSOG
251922876489998,2015,NH,0,Not LSOG
251922877489998,2015,NH,2,Not LSOG
251922878489998,2015,NH,2,Not LSOG
251922879489998,2015,NH,3,Not LSOG
251922880489998,2015,NH,1,Not LSOG
251922881489998,2015,NH,1,Not LSOG
251922882489998,2015,NH,0,Not LSOG
251922883489998,2015,NH,1,Not LSOG
251922884489998,2015,NH,1,Not LSOG
251922885489998,2015,NH,1,Not LSOG
251922886489998,2015,NH,5,Transitioning LS
251922888489998,2015,NH,1,Not LSOG
251922889489998,2015,NH,2,Not LSOG
251922890489998,2015,NH,6,LS
251922891489998,2015,NH,0,Not LSOG
251922892489998,2015,NH,1,Not LSOG
251922893489998,2015,NH,0,Not LSOG
251922894489998,2015,NH,5,Transitioning LS
251922895489998,2015,NH,4,Transitioning LS
251922896489998,2015,NH,1,Not LSOG
251922897489998,2015,NH,1,Not LSOG
251922898489998,2015,NH,2,Not LSOG
251922902489998,2015,NH,2,Not LSOG
251922903489998,2015,NH,1,Not LSOG
251922904489998,2015,NH,0,Not LSOG
251922905489998,2015,NH,0,Not LSOG
251922907489998,2015,NH,2,Not LSOG
251922908489998,2015,NH,2,Not LSOG
251922909489998,2015,NH,4,Transitioning LS
251922910489998,2015,NH,0,Not LSOG
251922911489998,2015,NH,0,Not LSOG
251922912489998,2015,NH,1,Not LSOG
251922913489998,2015,NH,0,Not LSOG
251922914489998,2015,NH,5,Transitioning LS
251922915489998,2015,NH,2,Not LSOG
251922916489998,2015,NH,5,Transitioning LS
251922917489998,2015,NH,5,Transitioning LS
251922918489998,2015,NH,2,Not LSOG
251922919489998,2015,NH,4,Transitioning LS
251922920489998,2015,NH,0,Not LSOG
251922921489998,2015,NH,0,Not LSOG
251922922489998,2015,NH,4,Transitioning LS
251922923489998,2015,NH,0,Not LSOG
251922924489998,2015,NH,2,Not LSOG
251922925489998,2015,NH,3,Not LSOG
251922926489998,2015,NH,1,Not LSOG
251922927489998,2015,NH,4,Transitioning LS
251922928489998,2015,NH,2,Not LSOG
251922929489998,2015,NH,2,Not LSOG
251922930489998,2015,NH,3,Not LSOG
251922931489998,2015,NH,2,Not LSOG
251922932489998,2015,NH,4,Transitioning LS
251922933489998,2015,NH,3,Not LSOG
251922935489998,2015,NH,4,Transitioning LS
251922936489998,2015,NH,2,Not LSOG
251922937489998,2015,NH,5,Transitioning LS
251922938489998,2015,NH,3,Not LSOG
305244656489998,2016,NH,1,Not LSOG
305244657489998,2016,NH,4,Transitioning LS
305244658489998,2016,NH,0,Not LSOG
305244659489998,2016,NH,4,Transitioning LS
305244660489998,2016,NH,5,Transitioning LS
305244661489998,2016,NH,7,LS
305244663489998,2016,NH,0,Not LSOG
305244664489998,2016,NH,1,Not LSOG
305244665489998,2016,NH,0,Not LSOG
305244666489998,2016,NH,3,Not LSOG
305244667489998,2016,NH,2,Not LSOG
305244668489998,2016,NH,0,Not LSOG
305244669489998,2016,NH,0,Not LSOG
305244670489998,2016,NH,6,LS
305246871489998,2016,NH,2,Not LSOG
305246872489998,2016,NH,0,Not LSOG
305246873489998,2016,NH,2,Not LSOG
305246874489998,2016,NH,1,Not LSOG
305246875489998,2016,NH,3,Not LSOG
305246878489998,2016,NH,3,Not LSOG
305246879489998,2016,NH,1,Not LSOG
305246880489998,2016,NH,5,Transitioning LS
305246883489998,2016,NH,1,Not LSOG
305246884489998,2016,NH,5,Transitioning LS
305246885489998,2016,NH,4,Transitioning LS
305246886489998,2016,NH,3,Not LSOG
305246887489998,2016,NH,0,Not LSOG
305246888489998,2016,NH,2,Not LSOG
305246889489998,2016,NH,4,Transitioning LS
305246890489998,2016,NH,3,Not LSOG
305246891489998,2016,NH,2,Not LSOG
305246892489998,2016,NH,3,Not LSOG
305246894489998,2016,NH,4,Transitioning LS
305246895489998,2016,NH,1,Not LSOG
305246896489998,2016,NH,5,Transitioning LS
305246897489998,2016,NH,4,Transitioning LS
305246898489998,2016,NH,2,Not LSOG
305246899489998,2016,NH,2,Not LSOG
305246900489998,2016,NH,1,Not LSOG
305246902489998,2016,NH,2,Not LSOG
305246903489998,2016,NH,1,Not LSOG
305246904489998,2016,NH,3,Not LSOG
305246905489998,2016,NH,2,Not LSOG
305246906489998,2016,NH,5,Transitioning LS
305246907489998,2016,NH,6,LS
305246908489998,2016,NH,1,Not LSOG
305246909489998,2016,NH,5,Transitioning LS
305246911489998,2016,NH,2,Not LSOG
305246912489998,2016,NH,3,Not LSOG
305246913489998,2016,NH,0,Not LSOG
305246914489998,2016,NH,1,Not LSOG
305246915489998,2016,NH,2,Not LSOG
305246916489998,2016,NH,1,Not LSOG
305246917489998,2016,NH,1,Not LSOG
305246918489998,2016,NH,4,Transitioning LS
305246919489998,2016,NH,5,Transitioning LS
305246920489998,2016,NH,0,Not LSOG
305246922489998,2016,NH,0,Not LSOG
305246923489998,2016,NH,1,Not LSOG
305246924489998,2016,NH,2,Not LSOG
305246925489998,2016,NH,2,Not LSOG
305246926489998,2016,NH,1,Not LSOG
305246927489998,2016,NH,2,Not LSOG
305246928489998,2016,NH,1,Not LSOG
305246930489998,2016,NH,0,Not LSOG
305246931489998,2016,NH,3,Not LSOG
305246932489998,2016,NH,4,Transitioning LS
305246933489998,2016,NH,1,Not LSOG
305246935489998,2016,NH,0,Not LSOG
305246936489998,2016,NH,2,Not LSOG
305246937489998,2016,NH,0,Not LSOG
305246938489998,2016,NH,0,Not LSOG
305246939489998,2016,NH,1,Not LSOG
305246940489998,2016,NH,0,Not LSOG
305246941489998,2016,NH,4,Transitioning LS
305246942489998,2016,NH,7,LS
305246943489998,2016,NH,4,Transitioning LS
305246944489998,2016,NH,1,Not LSOG
305246945489998,2016,NH,2,Not LSOG
305246946489998,2016,NH,1,Not LSOG
305246947489998,2016,NH,1,Not LSOG
305246949489998,2016,NH,3,Not LSOG
305246950489998,2016,NH,2,Not LSOG
305246951489998,2016,NH,2,Not LSOG
305246952489998,2016,NH,2,Not LSOG
305246953489998,2016,NH,2,Not LSOG
305246954489998,2016,NH,1,Not LSOG
305246955489998,2016,NH,3,Not LSOG
305246956489998,2016,NH,2,Not LSOG
305246957489998,2016,NH,3,Not LSOG
305246958489998,2016,NH,0,Not LSOG
305246959489998,2016,NH,1,Not LSOG
305246961489998,2016,NH,2,Not LSOG
305246962489998,2016,NH,2,Not LSOG
305246963489998,2016,NH,2,Not LSOG
305246964489998,2016,NH,1,Not LSOG
305246965489998,2016,NH,0,Not LSOG
305246966489998,2016,NH,1,Not LSOG
305246968489998,2016,NH,0,Not LSOG
305246969489998,2016,NH,0,Not LSOG
305246970489998,2016,NH,0,Not LSOG
305246971489998,2016,NH,0,Not LSOG
305246972489998,2016,NH,4,Transitioning LS
305246973489998,2016,NH,0,Not LSOG
305246974489998,2016,NH,3,Not LSOG
305246975489998,2016,NH,0,Not LSOG
305246978489998,2016,NH,0,Not LSOG
305246979489998,2016,NH,3,Not LSOG
305246980489998,2016,NH,3,Not LSOG
305246981489998,2016,NH,1,Not LSOG
305246983489998,2016,NH,0,Not LSOG
305246984489998,2016,NH,0,Not LSOG
305246986489998,2016,NH,0,Not LSOG
305246989489998,2016,NH,0,Not LSOG
305246990489998,2016,NH,2,Not LSOG
305246993489998,2016,NH,5,Transitioning LS
305246995489998,2016,NH,0,Not LSOG
305246997489998,2016,NH,3,Not LSOG
305246998489998,2016,NH,4,Transitioning LS
305246999489998,2016,NH,0,Not LSOG
305247000489998,2016,NH,1,Not LSOG
305247001489998,2016,NH,4,Transitioning LS
305247002489998,2016,NH,1,Not LSOG
305247003489998,2016,NH,4,Transitioning LS
305247004489998,2016,NH,3,Not LSOG
305247005489998,2016,NH,5,Transitioning LS
305247006489998,2016,NH,1,Not LSOG
305247007489998,2016,NH,4,Transitioning LS
305247009489998,2016,NH,1,Not LSOG
305247010489998,2016,NH,2,Not LSOG
305247011489998,2016,NH,2,Not LSOG
