hexid,hagan,gedi,treemap,nvalid,disagree
1423,0.131409039118876,0.0982108869432813,0.0535510824154956,2633,0.0778579567033802
1424,0.10337972166998,0.0536779324055666,0.0159045725646123,1509,0.0874751491053678
1425,0.238775510204082,0.0928571428571429,0.0285714285714286,2940,0.210204081632653
1426,0.156746031746032,0.245310245310245,0.029040404040404,5544,0.216269841269841
1427,0.117668290922216,0.107961725943311,0.0259880887926367,5541,0.0916802021295795
1428,0.247789566755084,0.0230219043361645,0.0537135278514589,4524,0.224767662418919
1434,0.0245398773006135,0.00920245398773006,0.0613496932515337,326,0.0521472392638037
1437,0.356817732040372,0.0646380270485282,0.0170195923213932,5053,0.339798139718979
1438,0.277417027417027,0.0234614690489081,0.00703463203463204,5544,0.270382395382395
1439,0.324334319526627,0.0725291243893273,0.0318047337278107,2704,0.292529585798817
1440,0.140562248995984,0.0901639344262295,0.0281124497991968,249,0.112449799196787
1442,0.245125348189415,0.200581395348837,0.00278551532033426,359,0.242339832869081
1443,0.170590365809489,0.100489751496463,0.00941687794277436,5522,0.161173487866715
1444,0.122076965568035,0.0919732441471572,0.0204382250046032,5431,0.101638740563432
1447,0.217271220769656,0.26063533345718,0.00423494752347634,5431,0.256400385933704
1448,0.0364818493769189,0.0318321577138723,0.0207693696947806,5537,0.0157124796821383
1449,0.135869565217391,0.012699564586357,0.0614130434782609,5520,0.123170000631034
1452,0.20967159870083,0.140382533381451,0.0420425839047275,5542,0.167629014796102
1453,0.0674968417253203,0.185198555956679,0.0451182097094387,5541,0.14008034624724
1454,0.42358522534734,0.317511686443725,0.0311758725855642,2951,0.392409352761776
1455,0.167204517950787,0.0143957826439578,0.0240016135538524,4958,0.152808735306829
1461,0.0827625570776256,0.0085812356979405,0.0428082191780822,3504,0.0741813213796851
1462,0.116368286445013,0.00255754475703325,0.0242966751918159,782,0.11381074168798
1464,0.326271186440678,0.0333333333333333,0.0178703021370671,5428,0.308400884303611
1465,0.466245487364621,0.14115523465704,0.0209386281588448,5540,0.445306859205776
1466,0.277551020408163,0.0301020408163265,0.0403061224489796,1960,0.247448979591837
1469,0.283320031923384,0.0412329863891113,0.0460893854748603,5012,0.242087045534273
1470,0.152075403298894,0.0741212893826261,0.0123255392423419,5517,0.139749864056552
1471,0.0987751876728566,0.216098334655036,0.00908731726590281,2531,0.207011017389133
1473,0.422955974842767,0.141509433962264,0.0275157232704403,1272,0.395440251572327
1474,0.166152729911119,0.0827135860692908,0.0103391982586613,5513,0.155813531652458
1475,0.0407239819004525,0.036330608537693,0.048868778280543,5525,0.01253816974285
1476,0.197094750742819,0.0340946706388613,0.0967315945856718,3029,0.163000080103958
1477,0.199731903485255,0.0670241286863271,0.0853440571939231,2238,0.132707774798928
1478,0.174454828660436,0.126947040498442,0.0280373831775701,1284,0.146417445482866
1479,0.10469837587007,0.0971577726218097,0.0263921113689095,3448,0.0783062645011601
1480,0.125378558449425,0.151413803587717,0.0451241671714113,3302,0.106289636416305
1481,0.239891053844542,0.0986799394070547,0.0609679446888749,4773,0.178923109155667
1489,0.307170542635659,0.0256782945736434,0.0133236434108527,4128,0.293846899224806
1490,0.438972162740899,0.145839055204614,0.00910064239828694,3736,0.429871520342612
1491,0.257132061212923,0.0133638793432608,0.0154921594558851,5293,0.243768181869662
1492,0.331581252737626,0.0243101182654402,0.0431449846692948,4566,0.307271134472186
1493,0.207452604053171,0.0825403850409383,0.0172150795380257,4589,0.190237524515145
1494,0.115902964959569,0.0175202156334232,0.032345013477089,742,0.0983827493261455
1495,0.126081582200247,0.0768261964735516,0.0432632880098888,809,0.0828182941903584
1496,0.149466869763899,0.0958559256390395,0.015993907083016,5252,0.133472962680884
1497,0.102802037845706,0.0607947262406153,0.0514919941775837,5496,0.0513100436681223
1498,0.105307735742518,0.233695652173913,0.0437605872388481,3542,0.189935064935065
1500,0.217703349282297,0.229665071770335,0.00717703349282297,836,0.222488038277512
1501,0.159632034632035,0.0722152012998736,0.011002886002886,5544,0.148629148629149
1502,0.135691086250451,0.0277878022374594,0.0429447852760736,5542,0.107903284012992
1503,0.370421245421245,0.161073825503356,0.0249542124542125,4368,0.345467032967033
1504,0.469717362045761,0.0659488559892328,0.0545087483176312,1486,0.415208613728129
1505,0.0909090909090909,0.348894348894349,0,407,0.348894348894349
1506,0.0823863636363636,0.0539772727272727,0.0426136363636364,352,0.0397727272727273
1507,0.165485112416447,0.118799755052051,0.011950577273648,4937,0.153534535142799
1508,0.308177626789614,0.123598305507102,0.0461053142441155,4121,0.262072312545499
1515,0.258025193010971,0.0650986980260395,0.0182852498984153,2461,0.239739943112556
1516,0.379382889200561,0.0542253521126761,0.00490883590462833,1426,0.374474053295933
1517,0.281776971894832,0.0742094681045513,0.0117860380779692,5515,0.269990933816863
1518,0.404285142170605,0.11804979253112,0.0374449339207048,4994,0.3668402082499
1519,0.189590143324114,0.0234729934376578,0.0301734976112648,3977,0.166117149886456
1520,0.178006329113924,0.124504361617764,0.0316455696202532,2528,0.146360759493671
1521,0.0734139613834076,0.02503713133885,0.0163377890939953,4713,0.0570761722894123
1522,0.0621198156682028,0.0523598820058997,0.0501382488479263,5425,0.0119815668202765
1523,0.0768398268398268,0.078158844765343,0.00468975468975469,5544,0.0734690900755883
1524,0.0887799564270152,0.202695319613914,0.0118010167029775,5508,0.190894302910936
1527,0.14519194222729,0.0547632629777524,0.0190041809198024,5262,0.126187761307488
1528,0.0308552869000361,0.0256225189462288,0.0265247203175749,5542,0.00523276795380729
1529,0.308666402849228,0.0863526570048309,0.0807281361297982,5054,0.22793826671943
1530,0.650160085378869,0.306510923642656,0.063820704375667,4685,0.586339381003202
1534,0.191188694929343,0.102452202826268,0.0184954280964256,4812,0.172693266832918
1540,0.488584474885845,0.0182648401826484,0.0502283105022831,219,0.470319634703196
1541,0.0512029611351018,0.0356007628734902,0.00801974090067859,1621,0.0431832202344232
1542,0.214098237720285,0.0244179443498013,0.0239970003749531,5334,0.190101237345332
1543,0.22585142401912,0.122507122507123,0.00557657837084246,5021,0.220274845648277
1544,0.267548538510775,0.0397965951801901,0.0224023895882227,4687,0.245146148922552
1545,0.491666666666667,0.0351617440225035,0.0625,1440,0.456504922644163
1546,0.144391408114558,0.240263630916717,0.0184964200477327,1676,0.221767210868984
1547,0.0832580819938595,0.0215189873417722,0.0153512732526639,5537,0.0679068087411956
1548,0.104333576110706,0.0566348973607038,0.0551711580480699,5492,0.0491624180626366
1549,0.076395159833845,0.0670522320621724,0.008127144663175,5537,0.06826801517067
1550,0.0752056404230317,0.13133320087423,0.018213866039953,5106,0.113119334834277
1551,0.117893476959904,0.234772085518354,0.0243367245162577,5013,0.210435361002096
1552,0.787794729542302,0.45072463768116,0.00554785020804438,721,0.782246879334258
1554,0.126134469346175,0.0934004474272931,0.0170401926282645,5399,0.109094276717911
1555,0.11985559566787,0.153957354535598,0.0176895306859206,5540,0.136267823849678
1556,0.579081092525937,0.292310951069689,0.0768579292822359,4723,0.502223163243701
1557,0.741052631578947,0.195789473684211,0.0126315789473684,475,0.728421052631579
1560,0.114642451759364,0.0696864111498258,0.0374574347332577,881,0.0771850170261067
1561,0.342402257154373,0.188907081457225,0.00745667069729948,4962,0.334945586457074
1566,0,0.0453514739229025,0.0465631929046563,451,0.0465631929046563
1567,0.484603281636323,0.102116771342173,0.0298943582827602,4449,0.454708923353563
1568,0.125069073494198,0.00626266347393627,0.00810462331921164,5429,0.118806410020262
1569,0.400398009950249,0.0990844354018311,0.00497512437810945,5025,0.395422885572139
1570,0.183026771079949,0.0311004784688995,0.00382443999271535,5491,0.179202331087234
1571,0.654608096468562,0.0845804988662131,0.112618432385874,4644,0.570027597602349
1573,0.157527966257106,0.179187534780189,0.0579497524298551,5453,0.121237782350334
1574,0.0712739083363407,0.0268856008661133,0.0359076145795742,5542,0.0443883074702274
1575,0.0830324909747293,0.0797233345467783,0.0763537906137184,5540,0.00667870036101083
1576,0.130544536602957,0.0476018752253877,0.00324558240173098,5546,0.127298954201226
1577,0.0838744588744589,0.123376623376623,0.038961038961039,5544,0.0844155844155844
1578,0.253040877367896,0.23747187563919,0.0402791625124626,5015,0.212761714855434
1580,0.126703781915915,0.0583717357910906,0.017085813015934,5209,0.109617968899981
1581,0.0712739083363407,0.130097437748105,0.0158787441356911,5542,0.114218693612414
1582,0.327200577200577,0.105699855699856,0.0263347763347763,5544,0.300865800865801
1586,0.104010025062657,0.0012531328320802,0.0162907268170426,798,0.102756892230576
1587,0.225058784010749,0.0702049042660396,0.0174672489082969,2977,0.207591535102452
1588,0.493087557603687,0.179723502304147,0.00460829493087558,217,0.488479262672811
1593,0.196731816725409,0.0491320013101867,0.0233899391220763,3121,0.173341877603332
1594,0.101103273648038,0.0288671023965142,0.0188099113763791,5529,0.0822933622716585
1595,0.292705278592375,0.0374790229349245,0.0166788856304985,5456,0.276026392961877
1596,0.172794783553704,0.0367540029112082,0.000724506429994566,5521,0.172070277123709
1597,0.444000760600875,0.111262931875854,0.0444951511694238,5259,0.399505609431451
1598,0.818571428571429,0.150805270863836,0.217142857142857,2100,0.667766157707593
1599,0.277594426109278,0.244257274119449,0.0304363769710304,2727,0.247158049138247
1600,0.103031396607723,0.0913027787802237,0.0169613857813064,5542,0.0860700108264165
1601,0.0519622093023256,0.187568355814801,0.0408793604651163,5504,0.146688995349685
1602,0.170700867052023,0.0732766419395694,0.032514450867052,5536,0.138186416184971
1603,0.103433658329801,0.0936837643069097,0.0288257736328953,4718,0.0746078846969055
1604,0.10966810966811,0.0824314574314574,0.0395021645021645,5544,0.0701659451659452
1605,0.504464285714286,0.403712296983759,0.0171130952380952,1344,0.487351190476191
1606,0.360416666666667,0.0550847457627119,0.00208333333333333,480,0.358333333333333
1607,0.0934343434343434,0.101569547176619,0.0119047619047619,5544,0.0896647852718573
1608,0.125611745513866,0.254916241806264,0.00253761102048215,5517,0.252378630785782
1609,0.389992641648271,0.180647534952171,0.0573951434878587,2718,0.332597498160412
1613,0.201689021361153,0.00794833581718828,0.0136612021857924,4026,0.193740685543964
1614,0.262456546929316,0.0538818076477404,0.0104287369640788,1726,0.252027809965238
1619,0.00100502512562814,0.0254841997961264,0.0160804020100503,995,0.0244791746704983
1620,0.360422293150012,0.0947125256673511,0.0171863491284066,4073,0.343235944021606
1621,0.167989895344641,0.0189462287982678,0.0279682425117286,5542,0.149043666546373
1622,0.396500920810313,0.103754392454226,0.00607734806629834,5430,0.390423572744015
1623,0.255672068636797,0.0522696011004127,0.00800762631077216,5245,0.247664442326025
1624,0.634996041171813,0.0758341759352882,0.0382026920031671,5052,0.596793349168646
1625,0.0806451612903226,0.101626016260163,0.0282258064516129,248,0.0734002098085497
1626,0.144852941176471,0.22949604743083,0.0166666666666667,4080,0.212829380764163
1627,0.152832912306027,0.159870083002526,0.0205701912666907,5542,0.139299891735835
1628,0.121977625405991,0.168050541516245,0.0131721400216528,5542,0.154878401494593
1629,0.127050127050127,0.127310536044362,0.00693000693000693,4329,0.120380529114355
1630,0.102990033222591,0.0528541226215645,0.0649350649350649,3311,0.0501359106010269
1631,0.037037037037037,0.0928609769189479,0.0271068169618894,3726,0.0657541599570585
1633,0.291952363767593,0.111692529772645,0.00433056658246121,5542,0.287621797185132
1634,0.344280043305666,0.222302417899675,0.00811981234211476,5542,0.336160230963551
1635,0.134738582351726,0.104360405042364,0.000826617069642488,4839,0.133911965282083
1639,0.196043521266073,0.0136769078295342,0.0229475766567755,5055,0.182366613436539
1640,0.270962732919255,0.0327166504381694,0.0190217391304348,5152,0.25194099378882
1646,0.138888888888889,0.0257936507936508,0.0654761904761905,1512,0.113095238095238
1647,0.101675552170602,0.0209843571156047,0.0761614623000762,2626,0.0806911950549969
1648,0.339207883267008,0.0824132492113565,0.0109910934242941,5277,0.328216789842714
1649,0.271965672251737,0.0762531860662702,0.00306497752349816,4894,0.268900694728239
1650,0.349759384023099,0.0614035087719298,0.0242540904716073,5195,0.325505293551492
1651,0.356411800120409,0.101700154559505,0.0135460565924142,3322,0.342865743527995
1652,0.154639175257732,0.107426436244745,0.0188256387270282,2231,0.135813536530704
1653,0.107722843738722,0.132467063706912,0.0359076145795742,5542,0.0965594491273379
1654,0.226881523530489,0.20417505951291,0.0247207471159128,5461,0.202160776414576
1655,0.0602200347423277,0.235373886090663,0.0210384095734414,5181,0.214335476517221
1656,0.186234817813765,0.148760330578512,0.00404858299595142,247,0.182186234817814
1657,0.0265552460538533,0.0719866071428571,0.0239554317548747,5385,0.0480311753879825
1659,0.407934131736527,0.0839580209895053,0.0261976047904192,1336,0.381736526946108
1660,0.278590176227972,0.0999250093738283,0.0273715785526809,5334,0.251218597675291
1661,0.361230889847119,0.171893375147001,0.0423363386907095,5102,0.318894551156409
1666,0.192516268980477,0.00779267850670533,0.0209689081706435,5532,0.184723590473772
1667,0.364864864864865,0.0448179271708684,0.00540540540540541,370,0.359459459459459
1674,0.164106271462136,0.0832424572882588,0.0204229170431954,5533,0.143683354418941
1675,0.318754633061527,0.0578621078339282,0.00871015567086731,5396,0.31004447739066
1676,0.147117296222664,0.00724244070251675,0.000722935116573288,5533,0.146394361106091
1677,0.355720892821235,0.0654379788776144,0.0456464910516791,4973,0.310074401769556
1678,0.500222717149221,0.135294117647059,0.0276169265033408,2245,0.47260579064588
1679,0.109078889378581,0.32701962574167,0.0105773468488321,4538,0.316442278892838
1680,0.177008969430716,0.120961820851689,0.0133626212703643,5463,0.163646348160351
1681,0.270319634703196,0.208213944603629,0.0465753424657534,1095,0.223744292237443
1682,0.273908523908524,0.122268470343392,0.0077962577962578,1924,0.266112266112266
1683,0.138347260909935,0.0519962859795729,0.0575673166202414,1077,0.0863509749303621
1684,0.14579945799458,0.110840108401084,0.0525745257452575,3690,0.0932249322493225
1686,0.270425776754891,0.047180667433832,0.0245492903720752,2607,0.245876486382815
1687,0.297576301615799,0.110861759425494,0.0246858168761221,2228,0.272890484739677
1688,0.434913017396521,0.0767846430713857,0.0143971205758848,1667,0.420515896820636
1692,0.270264723989329,0.0102817191034341,0.018058690744921,4873,0.259983004885895
1693,0.162286063569682,0.0176525240012388,0.00764058679706601,3272,0.154645476772616
1700,0.145051194539249,0.146853146853147,0.0221843003412969,586,0.12466884651185
1701,0.220335921979411,0.130529369108049,0.00794654144843778,5537,0.212389380530973
1702,0.259090909090909,0.0186267348429511,0.00436363636363636,5500,0.254727272727273
1703,0.226756954612006,0.0297817240103589,0.00750366032210835,5464,0.219253294289898
1704,0.318447412353923,0.0975397343784019,0.0223288814691152,4792,0.296118530884808
1705,0.124601275917065,0.199095952332032,0.0129585326953748,5016,0.186137419636657
1706,0.095781278290784,0.0320884699057288,0.0313235560383849,5523,0.0644577222523991
1707,0.230693845550764,0.091564816670006,0.0407683261466092,5102,0.189925519404155
1708,0.00302114803625378,0.18429003021148,0.0120845921450151,331,0.181268882175227
1719,0.233738660490253,0.0102574027482098,0.0218104613009072,5181,0.223481257742043
1727,0.140606538007089,0.0344623867664435,0.0464749901536038,5078,0.106144151240646
1728,0.275996292863763,0.0731162790697675,0.00834105653382762,5395,0.267655236329935
1729,0.19529969028967,0.0308937109231335,0.00801603206412826,5489,0.187283658225542
1730,0.245809003578828,0.0958015267175572,0.0184592201921266,5309,0.227349783386702
1731,0.506919731119019,0.14802065404475,0.0676156583629893,2529,0.43930407275603
1732,0.0784429954554436,0.244167337087691,0.0169926891918593,5061,0.227174647895832
1733,0.171225670699632,0.0553238810119544,0.0170962651236192,3802,0.154129405576013
1734,0.0928571428571429,0.0401785714285714,0.0294642857142857,1120,0.0633928571428571
1737,0.0850607576840601,0.0503931379556826,0.0589706933523946,2798,0.0346676197283774
1745,0.0949525237381309,0.0120060030015008,0.0219890054972514,2001,0.0829465207366302
1754,0.217969598262758,0.073993471164309,0.010314875135722,3684,0.207654723127036
1755,0.214608569878865,0.0116194625998548,0.00235038871813415,5531,0.21225818116073
1756,0.185680278337301,0.0351040118870728,0.00494414942318257,5461,0.180736128914118
1757,0.316796061352017,0.0565418757236588,0.0225336110585116,5281,0.294262450293505
1758,0.226744186046512,0.128004369992717,0.0110828488372093,5504,0.215661337209302
1759,0.220821394460363,0.224839400428266,0.0254059216809933,5235,0.199433478747272
1760,0.14540059347181,0.0557363710333605,0.0237388724035608,5055,0.121661721068249
1761,0.530089628681178,0.256880733944954,0.0192061459667093,781,0.510883482714469
1780,0.0865217391304348,0.0853018372703412,0.00739130434782609,2300,0.0791304347826087
1781,0.198819362455726,0.00969955050863497,0.00566706021251476,4235,0.193152302243211
1782,0.181447040145158,0.0571563533301842,0.00453617600362894,4409,0.176910864141529
1783,0.0788809014960171,0.0233987705730716,0.0143773071692248,5147,0.0645035943267923
1784,0.230736753219337,0.0449247721974995,0.0284990500316656,4737,0.202237703187672
1785,0.14502438143399,0.0955736224028907,0.00505689001264223,5537,0.139967491421347
1786,0.341857091040987,0.212536549707602,0.0268407689517592,5514,0.315016322089227
1787,0.272074468085106,0.282297965915338,0.0140957446808511,3760,0.268202221234487
1806,0.131465517241379,0.00323275862068966,0.0818965517241379,928,0.12823275862069
1807,0.05863539445629,0.0247046186895811,0.00746268656716418,938,0.0511727078891258
1808,0.149321266968326,0.00681818181818182,0,442,0.149321266968326
1809,0.164651837524178,0.0819173218361654,0.00217601547388781,4136,0.16247582205029
1810,0.191659983961508,0.168335717691941,0.0224538893344026,2494,0.169206094627105
1811,0.144287396937574,0.035924617196702,0.016489988221437,1698,0.127797408716137
1812,0.19043321299639,0.115447154471545,0.00631768953068592,5540,0.184115523465704
1813,0.192640692640693,0.0977633477633478,0.00505050505050505,5544,0.187590187590188
1833,0.0650984682713348,0.0124019697246033,0.0195113056163384,5484,0.0526964985467315
1835,0.161437246963563,0.00659229208924949,0.00404858299595142,1976,0.157388663967611
1836,0.120112254443405,0.0191405516982548,0.0125350795135641,5345,0.107577174929841
1838,0.211777819060004,0.0481144343302991,0.00798811071892997,5383,0.203789708341074
1839,0.0909418982316853,0.0770479971129556,0.00487188740526886,5542,0.0860700108264165
1840,0.386177105831534,0.259658580413297,0.0103671706263499,2315,0.375809935205184
1860,0.0692537313432836,0.0633213859020311,0.00656716417910448,1675,0.0626865671641791
1861,0.199052132701422,0.0263242375601926,0.00600315955766193,3165,0.19304897314376
1863,0.109970674486804,0.00733137829912024,0.00293255131964809,682,0.107038123167155
1864,0.0839454354669465,0.0604453870625663,0,953,0.0839454354669465
1865,0.184495843874232,0.061121157323689,0.00325262016624503,5534,0.181243223707987
1866,0.316504460665045,0.1953125,0.0218978102189781,4932,0.294606650446067
1886,0.0387051372273047,0.0211118930330753,0.0182969739619986,1421,0.0204081632653061
1887,0.20604259534423,0.0542635658914729,0.0156017830609212,4038,0.190440812283309
1888,0.161298568507157,0.0297388156193432,0.0081799591002045,3912,0.153118609406953
1891,0.246008708272859,0.0114399854730343,0.00235849056603774,5512,0.243650217706822
1892,0.1621103117506,0.0924044508950169,0.0115107913669065,4170,0.150599520383693
1893,0.514522821576763,0.449704142011834,0.00829875518672199,241,0.506224066390042
1913,0.239600665557404,0.0133111480865225,0.0199667221297837,601,0.226289517470882
1914,0.164956437560503,0.0275536311749656,0.0199419167473379,5165,0.145014520813166
1917,0.116019159127195,0.0779791323448655,0.0313996806812134,1879,0.0846194784459819
1918,0.166478767380684,0.0496941896024465,0.00413378429161969,2661,0.162344983089064
1919,0.229211087420043,0.0408163265306122,0.00959488272921109,938,0.219616204690832
1940,0.172872340425532,0.0491183879093199,0.0113636363636364,4136,0.161508704061896
1941,0.342424242424242,0.181184668989547,0,330,0.342424242424242
1944,0.28166915052161,0.0858849887976102,0.0216095380029806,1342,0.260059612518629
1966,0.10752688172043,0.124324324324324,0.0770609318996416,1674,0.0472633924246828
1967,0.138823987538941,0.0258192651439921,0.00856697819314642,5136,0.130257009345794
1993,0.0953513909224012,0.035,0.0234260614934114,5464,0.0719253294289898
1994,0.120512820512821,0.00897435897435897,0.00256410256410256,1560,0.117948717948718
1995,0.515564644399,0.0443773234200743,0.0113610543058396,4401,0.504203590093161
2019,0.056232427366448,0.0416666666666667,0.0384254920337395,2134,0.0178069353327085
2020,0.167899408284024,0.00928332714444857,0.00739644970414201,2704,0.160502958579882
2021,0.42578125,0.0225711481844946,0.00390625,1024,0.421875
2046,0.0536105032822757,0.0120834859025998,0.0231582786287381,5484,0.0415270173796759
2072,0.00956937799043062,0.0535475234270415,0.0491518051326664,2299,0.0439781454366109
2073,0.0237467018469657,0.189306358381503,0.0224274406332454,758,0.166878917748258
2098,0.00253164556962025,0.038560411311054,0.0284810126582279,1580,0.0360287657414337
2099,0.0199203187250996,0.140008669267447,0.0402390438247012,2510,0.120088350542347
2125,0.00615258408531583,0.0261302364164247,0.0656275635767022,2438,0.0594749794913864
