state,eval_period,CN,LAT,LON,p_mature,v51_class,v51_total
NY,2019-2023,511169538126144,44.023768,-75.391844,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169540126144,43.992699,-75.473137,0.8650729822216768,Transitioning LS,4
NY,2019-2023,511169543126144,43.736029,-75.593568,0.49241742946031425,Not LSOG,3
NY,2019-2023,511169544126144,43.487955,-75.598862,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169545126144,43.443532,-75.789829,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169547126144,43.304187,-75.91367,0.851733639467944,Not LSOG,3
NY,2019-2023,511169554126144,42.713758,-76.301754,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169555126144,42.619971,-76.157966,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169557126144,42.308385,-76.346199,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169559126144,42.263832,-76.582989,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169561126144,42.185675,-76.784088,0.5054014717501983,Transitioning LS,5
NY,2019-2023,511169562126144,44.684502,-75.144942,0.8359905191071977,Transitioning LS,4
NY,2019-2023,511169563126144,44.787207,-75.268506,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169573126144,43.91073,-75.885161,0.47731062826229653,Not LSOG,3
NY,2019-2023,511169577126144,43.382859,-76.011205,0.8121997785872084,Not LSOG,2
NY,2019-2023,511169580126144,43.2144,-76.13739,0.46501998657175836,Not LSOG,2
NY,2019-2023,511169583126144,42.966508,-76.399425,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169585126144,42.733311,-76.606695,0.41092347073227586,Not LSOG,1
NY,2019-2023,511169591126144,42.066135,-76.890543,0.5222030120440209,Not LSOG,3
NY,2019-2023,511169599126144,43.411371,-76.381522,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169600126144,43.255704,-76.469177,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169602126144,43.197915,-76.698389,0.9037701694042112,OG,8
NY,2019-2023,511169612126144,42.311251,-77.21293,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169613126144,42.205403,-77.131226,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169615126144,42.145188,-77.336005,0.5495089589388706,Transitioning LS,4
NY,2019-2023,511169617126144,43.286757,-76.811242,0.4513976092169017,Not LSOG,2
NY,2019-2023,511169619126144,42.972463,-76.987977,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169620126144,42.845638,-77.085099,0.5054014717501983,Transitioning LS,5
NY,2019-2023,511169621126144,42.682352,-77.190823,0.42437430288596234,Not LSOG,1
NY,2019-2023,511169622126144,42.53316,-77.254983,0.5359821513544414,Not LSOG,3
NY,2019-2023,511169628126144,42.924488,-77.189001,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169629126144,43.021583,-77.393029,0.8509771021632231,Transitioning LS,4
NY,2019-2023,511169632126144,42.686685,-77.512153,0.46726448961575995,Not LSOG,2
NY,2019-2023,511169633126144,42.800572,-77.625099,0.41092347073227586,Not LSOG,1
NY,2019-2023,511169636126144,42.407799,-77.693663,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169637126144,42.160633,-77.677731,0.8283792514818312,Not LSOG,3
NY,2019-2023,511169638126144,42.266274,-77.777279,0.5085895169837219,Not LSOG,2
NY,2019-2023,511169639126144,42.323059,-77.932092,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169640126144,42.035576,-77.744673,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169643126144,43.028793,-77.705677,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169644126144,42.923044,-77.575465,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169645126144,42.947141,-77.936871,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169651126144,42.508918,-78.142153,0.39608563004933045,Not LSOG,3
NY,2019-2023,511169652126144,42.397911,-77.984973,0.592320044161303,Not LSOG,3
NY,2019-2023,511169654126144,42.265111,-78.099576,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169655126144,42.150833,-78.236441,0.8351691974613322,Transitioning LS,5
NY,2019-2023,511169656126144,42.034723,-78.108654,0.5480286265220771,Transitioning LS,5
NY,2019-2023,511169658126144,43.318563,-77.845031,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169659126144,43.092333000000004,-77.824124,0.41092347073227586,Not LSOG,1
NY,2019-2023,511169668126144,42.139948,-78.533022,0.837273478312726,Not LSOG,3
NY,2019-2023,511169671126144,43.111249,-78.158617,0.8121997785872084,Not LSOG,2
NY,2019-2023,511169674126144,42.829916,-78.324101,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169675126144,42.891729,-78.451859,0.8203730008193644,Not LSOG,3
NY,2019-2023,511169677126144,42.760317,-78.546359,0.8767403783002027,LS,6
NY,2019-2023,511169678126144,42.618947,-78.626126,0.46501998657175836,Not LSOG,2
NY,2019-2023,511169681126144,42.465711,-78.717221,0.506243360846178,Not LSOG,3
NY,2019-2023,511169682126144,42.219328,-78.713837,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169684126144,42.097981,-78.769049,0.8767403783002027,LS,6
NY,2019-2023,511169685126144,42.029467,-78.986645,0.5631593731919405,Transitioning LS,4
NY,2019-2023,511169686126144,43.282912,-78.401004,0.8283792514818312,Not LSOG,3
NY,2019-2023,511169689126144,42.636061,-78.946394,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169692126144,42.161436,-79.206384,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169694126144,42.007255,-79.259924,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169703126144,42.32806,-79.13097,0.5085895169837219,Not LSOG,2
NY,2019-2023,511169705126144,42.259037,-79.371968,0.4513976092169017,Not LSOG,2
NY,2019-2023,511169706126144,42.112525,-79.46059,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169707126144,42.167412,-79.582088,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169708126144,43.265645,-78.958855,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169711126144,42.025762,-79.664703,0.46726448961575995,Not LSOG,2
NY,2019-2023,511169712126144,42.496282,-76.809729,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169719126144,41.054244,-72.453373,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169725126144,40.582631,-74.200084,0.8585830515288004,Not LSOG,3
NY,2019-2023,511169729126144,41.318834,-73.926578,0.9506528758763151,Not LSOG,2
NY,2019-2023,511169734126144,41.726776,-73.650361,0.8585830515288004,Not LSOG,3
NY,2019-2023,511169735126144,41.367544,-73.697776,0.964342007917639,Not LSOG,3
NY,2019-2023,511169737126144,41.327289,-73.65485,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169738126144,42.502649,-73.495379,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169739126144,42.611283,-73.605195,0.532250226653837,Transitioning LS,4
NY,2019-2023,511169742126144,42.066111,-73.765397,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169743126144,42.158543,-73.91441,0.46501998657175836,Not LSOG,2
NY,2019-2023,511169746126144,41.675294,-73.861465,0.8757623666183351,LS,6
NY,2019-2023,511169747126144,41.327728,-74.106107,0.8194903573569606,Transitioning LS,4
NY,2019-2023,511169748126144,41.482228,-74.180216,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169749126144,42.887611,-73.415735,0.41092347073227586,Not LSOG,1
NY,2019-2023,511169750126144,42.984435,-73.51977,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169751126144,42.826706,-73.624653,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169754126144,42.491,-73.780363,0.8643736713214049,Transitioning LS,5
NY,2019-2023,511169755126144,42.250869,-74.021088,0.49467189604198514,Not LSOG,3
NY,2019-2023,511169756126144,42.022506,-74.085016,0.8121997785872084,Not LSOG,2
NY,2019-2023,511169759126144,41.590762,-74.276896,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169760126144,41.41365,-74.394986,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169762126144,43.593652,-73.471146,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169763126144,43.353179,-73.446335,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169767126144,43.028495,-73.821852,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169768126144,43.003044,-73.885323,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169769126144,42.706855,-74.074971,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169770126144,42.632764,-73.934083,0.9040626863231132,LS,6
NY,2019-2023,511169771126144,42.559223,-74.174865,0.8650729822216768,Transitioning LS,4
NY,2019-2023,511169772126144,42.327475,-74.154118,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169773126144,42.276685,-74.46399,0.837273478312726,Not LSOG,3
NY,2019-2023,511169774126144,42.190926,-74.245574,0.837273478312726,Not LSOG,3
NY,2019-2023,511169775126144,41.842467,-74.430931,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169776126144,41.982431,-74.560793,0.8774244810210192,Transitioning LS,4
NY,2019-2023,511169777126144,41.755429,-74.698915,0.46726448961575995,Not LSOG,2
NY,2019-2023,511169778126144,41.683583,-74.787303,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169779126144,41.547314,-74.839818,0.8585830515288004,Not LSOG,3
NY,2019-2023,511169780126144,44.05179,-73.506302,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169781126144,43.66829,-73.594922,0.8809470835564724,OG,8
NY,2019-2023,511169783126144,42.936001,-74.071371,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169785126144,42.353957,-74.489694,0.8359905191071977,Transitioning LS,4
NY,2019-2023,511169788126144,41.921115,-74.778764,0.8121997785872084,Not LSOG,2
NY,2019-2023,511169790126144,44.445645,-73.449017,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169791126144,44.516886,-73.551352,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169792126144,44.139724,-73.625296,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169793126144,44.079851,-73.859888,0.4793620373024066,Transitioning LS,4
NY,2019-2023,511169795126144,43.762777,-73.721216,0.6017372174003642,LS,6
NY,2019-2023,511169796126144,43.701727,-73.948449,0.850544335856705,Transitioning LS,4
NY,2019-2023,511169797126144,43.468154,-73.919791,0.8773849697853262,Transitioning LS,5
NY,2019-2023,511169798126144,43.4113,-74.150213,0.8986139623224858,LS,7
NY,2019-2023,511169800126144,43.012385,-74.140155,0.5631593731919405,Transitioning LS,4
NY,2019-2023,511169802126144,43.204347,-74.471948,0.851733639467944,Not LSOG,3
NY,2019-2023,511169804126144,42.678963,-74.646944,0.8274137096786618,Transitioning LS,5
NY,2019-2023,511169805126144,42.769882,-74.749938,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169806126144,42.45739,-74.625423,0.8360408765445584,Not LSOG,3
NY,2019-2023,511169808126144,42.098122,-75.034408,0.8991573219657407,LS,6
NY,2019-2023,511169809126144,42.032399,-74.895318,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169811126144,44.893015,-73.450543,0.8991573219657407,LS,6
NY,2019-2023,511169813126144,44.466737,-73.804982999999993,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169814126144,44.23017,-73.760108,0.8832118616472985,Transitioning LS,5
NY,2019-2023,511169815126144,44.174809,-73.981638,0.978985643141632,LS,7
NY,2019-2023,511169816126144,44.261149,-74.104787,0.9037701694042112,OG,8
NY,2019-2023,511169817126144,44.160611,-73.944769,0.8991573219657407,LS,6
NY,2019-2023,511169818126144,43.882749,-74.193958,0.837273478312726,Not LSOG,3
NY,2019-2023,511169819126144,43.790127,-74.074449,0.8834808305430103,LS,6
NY,2019-2023,511169822126144,43.501271,-74.272506,0.837273478312726,Not LSOG,3
NY,2019-2023,511169823126144,43.587126,-74.385782,0.8360408765445584,Not LSOG,3
NY,2019-2023,511169824126144,43.443617,-74.495227,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169825126144,43.074505,-74.570284,0.9260198986888393,LS,7
NY,2019-2023,511169826126144,43.169616,-74.665586,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169830126144,42.567466,-75.068449,0.4634417240017915,Transitioning LS,4
NY,2019-2023,511169831126144,42.483964,-74.946394,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169832126144,42.413878,-75.169453,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169833126144,42.502026,-75.287713,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169835126144,42.181271,-75.139479,0.9640178212871979,Transitioning LS,4
NY,2019-2023,511169836126144,42.107359,-75.38013,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169838126144,44.999637,-73.571743,0.8887543407188971,Transitioning LS,5
NY,2019-2023,511169839126144,44.848528,-73.696705,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169840126144,44.914638,-73.836791,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169841126144,44.542881,-73.902483,0.8773849697853262,Transitioning LS,5
NY,2019-2023,511169842126144,44.712033,-73.981876,0.5495998874225577,Not LSOG,3
NY,2019-2023,511169843126144,44.617942,-74.032405,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169844126144,44.349851,-74.233382,0.9358262698920561,OG,10
NY,2019-2023,511169845126144,44.206846,-74.347984,0.837273478312726,Not LSOG,3
NY,2019-2023,511169846126144,43.903833,-74.355945,0.851733639467944,Not LSOG,3
NY,2019-2023,511169849126144,43.617037,-74.742155,0.8203730008193644,Not LSOG,3
NY,2019-2023,511169852126144,42.849406,-75.011149,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169855126144,42.209555,-75.486895,0.837273478312726,Not LSOG,3
NY,2019-2023,511169856126144,42.285595,-75.43726,0.8639735902974572,Transitioning LS,5
NY,2019-2023,511169857126144,42.14564,-75.670196,0.6017372174003642,LS,6
NY,2019-2023,511169858126144,42.081649,-75.734584,0.84343352165335,Transitioning LS,4
NY,2019-2023,511169859126144,44.960462,-74.158325,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169861126144,44.584104,-74.24828,0.8650729822216768,Transitioning LS,4
NY,2019-2023,511169862126144,44.666958,-74.388263,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169863126144,44.373307,-74.584434,0.5366312591826472,Transitioning LS,4
NY,2019-2023,511169864126144,43.996142,-74.66565,0.803559701870338,Not LSOG,3
NY,2019-2023,511169865126144,44.087161,-74.791659,0.3845374708426333,Not LSOG,1
NY,2019-2023,511169866126144,43.936265,-74.897837,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169867126144,43.734757,-74.958653,0.8351691974613322,Transitioning LS,5
NY,2019-2023,511169868126144,43.581986,-74.964795,0.8516872467889065,Transitioning LS,4
NY,2019-2023,511169869126144,43.652351,-75.077286,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169870126144,43.356507,-75.287332,0.8426911563722582,Transitioning LS,4
NY,2019-2023,511169871126144,43.249798,-75.172231,0.4520440736996365,Not LSOG,3
NY,2019-2023,511169872126144,43.066724,-75.467522,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169874126144,42.899758,-75.565124,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169876126144,42.629491,-75.744181,0.837273478312726,Not LSOG,3
NY,2019-2023,511169877126144,42.514576,-75.652771,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169879126144,42.316272,-75.921216,0.8121997785872084,Not LSOG,2
NY,2019-2023,511169881126144,44.841617,-74.65144,0.837273478312726,Not LSOG,3
NY,2019-2023,511169882126144,44.776259,-74.434846,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169883126144,44.46504,-74.708024,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169884126144,44.40869,-74.926328,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169885126144,44.31272,-74.809221,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169886126144,44.029447,-75.016288,0.4649286067077748,Not LSOG,3
NY,2019-2023,511169887126144,43.734579,-75.204294,0.837273478312726,Not LSOG,3
NY,2019-2023,511169890126144,42.884611,-75.900965,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169891126144,42.695414,-75.898703,0.9679315627538535,Transitioning LS,4
NY,2019-2023,511169893126144,42.409252,-76.080303,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169898126144,44.87447,-74.979457,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169901126144,44.435428,-75.295014,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169902126144,44.216519,-75.268915,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169903126144,44.117635,-75.134394,0.837273478312726,Not LSOG,3
NY,2019-2023,511169904126144,44.075729,-75.288494,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169905126144,44.034843,-75.344289,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169906126144,43.818799,-75.325509,0.803559701870338,Not LSOG,3
NY,2019-2023,511169910126144,43.461967,-75.746868,0.8359905191071977,Transitioning LS,4
NY,2019-2023,511169913126144,43.034059,-76.059925,0.42437430288596234,Not LSOG,1
NY,2019-2023,511169915126144,42.779757,-76.017313,0.8217520793104077,Not LSOG,2
NY,2019-2023,511169916126144,42.723108,-76.145708,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169918126144,42.432489,-76.420955,0.8574394937862068,Transitioning LS,4
NY,2019-2023,511169919126144,42.339197,-76.303063,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169920126144,42.312195,-76.453703,0.8360408765445584,Not LSOG,3
NY,2019-2023,511169922126144,42.134463,-76.585523,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169923126144,44.820511,-75.237706,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169926126144,44.607955,-75.544088,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169927126144,44.24774,-75.629327,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169928126144,44.126145,-75.496364,0.8360408765445584,Not LSOG,3
NY,2019-2023,511169929126144,44.168836,-75.852313,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169930126144,43.842341,-75.661843,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169931126144,43.945913,-75.797796,0.43774160768540166,Not LSOG,2
NY,2019-2023,511169932126144,43.788796,-75.912853,0.837273478312726,Not LSOG,3
NY,2019-2023,511169935126144,43.489898,-76.09176,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169936126144,43.201583,-76.253671,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169938126144,42.802623,-76.453111,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169943126144,42.45931,-76.754109,0.4400532344947743,Not LSOG,1
NY,2019-2023,511169947126144,44.310383,-75.74599,0.49241742946031425,Not LSOG,3
NY,2019-2023,511169951126144,43.222271,-76.620261,0.8036176777332611,Not LSOG,2
NY,2019-2023,511169955126144,42.241637,-77.053088,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169956126144,42.102832,-77.120693,0.8585830515288004,Not LSOG,3
NY,2019-2023,511169957126144,44.040323,-76.292143,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169959126144,43.251433,-76.904091,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169963126144,42.85465,-77.034065,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169964126144,42.542476,-77.221318,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169965126144,42.644597,-77.349289,0.837273478312726,Not LSOG,3
NY,2019-2023,511169967126144,42.37849,-77.451675,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169968126144,42.18877,-77.444287,0.43774160768540166,Not LSOG,2
NY,2019-2023,511169971126144,42.95983,-77.511049,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169972126144,42.728697,-77.467024,0.35889825854354157,Not LSOG,0
NY,2019-2023,511169973126144,42.671901,-77.62225,0.9040626863231132,LS,6
NY,2019-2023,511169974126144,42.266558,-77.732296,0.42437430288596234,Not LSOG,1
NY,2019-2023,511169975126144,42.214164,-77.777805,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169976126144,42.065879,-78.047984,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169980126144,42.667495,-77.687505,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169981126144,42.391423,-77.886621,0.4108345577109649,Not LSOG,2
NY,2019-2023,511169982126144,42.448004,-78.007993,0.7856458444806332,Not LSOG,2
NY,2019-2023,511169985126144,42.090695,-78.388665,0.8713992043411672,Transitioning LS,4
NY,2019-2023,511169994126144,42.406123,-78.3096,0.7665729285029963,Not LSOG,1
NY,2019-2023,511169995126144,42.167784,-78.478047,0.5359821513544414,Not LSOG,3
NY,2019-2023,511169996126144,42.039109,-78.568728,0.9679315627538535,Transitioning LS,4
NY,2019-2023,511169999126144,42.80804,-78.515376,0.49467189604198514,Not LSOG,3
NY,2019-2023,511170000126144,42.50369,-78.612086,0.3845374708426333,Not LSOG,1
NY,2019-2023,511170001126144,42.492836,-78.650296,0.35889825854354157,Not LSOG,0
NY,2019-2023,511170002126144,42.106398,-78.708931,0.8767403783002027,LS,6
NY,2019-2023,511170003126144,42.248285,-78.825109,0.7856458444806332,Not LSOG,2
NY,2019-2023,511170004126144,42.188153,-78.841874,0.9506528758763151,Not LSOG,2
NY,2019-2023,511170005126144,43.299254,-78.354679,0.7665729285029963,Not LSOG,1
NY,2019-2023,511170007126144,43.171276,-78.429282,0.49092329326682316,Transitioning LS,4
NY,2019-2023,511170011126144,42.655834,-78.950806,0.35889825854354157,Not LSOG,0
NY,2019-2023,511170013126144,42.105447,-79.063021,0.7665729285029963,Not LSOG,1
NY,2019-2023,511170014126144,42.198094,-79.177143,0.35889825854354157,Not LSOG,0
NY,2019-2023,511170018126144,42.360549,-79.420621,0.42437430288596234,Not LSOG,1
NY,2019-2023,611077265126144,41.03017,-71.981756,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077269126144,41.06998,-72.3259,0.5085895169837219,Not LSOG,2
NY,2019-2023,611077271126144,40.860847,-72.639137,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077273126144,40.964659,-72.746663,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077276126144,40.885854,-72.786868,0.837273478312726,Not LSOG,3
NY,2019-2023,611077278126144,40.916066,-72.94723,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077281126144,40.783672,-73.04216,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077282126144,40.714191,-73.26615,0.5085895169837219,Not LSOG,2
NY,2019-2023,611077284126144,40.797275,-73.387321,0.46726448961575995,Not LSOG,2
NY,2019-2023,611077290126144,40.74091,-73.593405,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077299126144,41.062061,-73.743787,0.8643736713214049,Transitioning LS,5
NY,2019-2023,611077303126144,42.193561,-73.52975,0.5359821513544414,Not LSOG,3
NY,2019-2023,611077306126144,41.819267,-73.605206,0.8713992043411672,Transitioning LS,4
NY,2019-2023,611077308126144,41.691811,-73.717781,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077309126144,41.775295,-73.82872,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077312126144,41.516719,-73.775892,0.8217520793104077,Not LSOG,2
NY,2019-2023,611077313126144,41.440093,-73.68849,0.8026725062172125,Not LSOG,3
NY,2019-2023,611077315126144,41.372398,-73.881893,0.964342007917639,Not LSOG,3
NY,2019-2023,611077316126144,41.209409,-73.819641,0.9506528758763151,Not LSOG,2
NY,2019-2023,611077319126144,41.415655,-74.048669,0.964342007917639,Not LSOG,3
NY,2019-2023,611077322126144,41.096712,-74.083607,0.9765951152124066,LS,7
NY,2019-2023,611077325126144,42.810142,-73.457314,0.8217520793104077,Not LSOG,2
NY,2019-2023,611077326126144,42.728754,-73.345619,0.8121997785872084,Not LSOG,2
NY,2019-2023,611077328126144,42.423957,-73.528503,0.9215216742245032,LS,7
NY,2019-2023,611077329126144,42.351919,-73.41469,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077330126144,42.234453,-73.620197,0.8217520793104077,Not LSOG,2
NY,2019-2023,611077334126144,42.039069,-73.601676,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077335126144,42.179425,-73.749003,0.4212616147008815,Transitioning LS,4
NY,2019-2023,611077338126144,41.910199,-73.714262,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077339126144,41.914215,-73.890455,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077340126144,41.851736,-73.929274,0.8875667029263905,LS,7
NY,2019-2023,611077342126144,41.604426,-73.911625,0.41092347073227586,Not LSOG,1
NY,2019-2023,611077350126144,41.324846,-74.256122,0.8585830515288004,Not LSOG,3
NY,2019-2023,611077351126144,41.255671,-74.15847,0.964342007917639,Not LSOG,3
NY,2019-2023,611077352126144,41.167066,-74.174322,0.9040945406590423,Transitioning LS,5
NY,2019-2023,611077355126144,43.402713,-73.35332,0.46726448961575995,Not LSOG,2
NY,2019-2023,611077357126144,43.197352,-73.363655,0.46726448961575995,Not LSOG,2
NY,2019-2023,611077358126144,43.121854,-73.460237,0.3845374708426333,Not LSOG,1
NY,2019-2023,611077362126144,42.741026,-73.499469,0.46726448961575995,Not LSOG,2
NY,2019-2023,611077363126144,42.664774,-73.572643,0.84343352165335,Transitioning LS,4
NY,2019-2023,611077370126144,42.342614,-73.978087,0.42437430288596234,Not LSOG,1
NY,2019-2023,611077373126144,42.175228,-74.065761,0.9165171876198465,OG,9
NY,2019-2023,611077374126144,42.092155,-74.129926,0.9181357729688834,LS,6
NY,2019-2023,611077375126144,42.021922000000004,-74.170073,0.837273478312726,Not LSOG,3
NY,2019-2023,611077376126144,41.790712,-74.150791,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077377126144,41.881532,-74.277141,0.5631593731919405,Transitioning LS,4
NY,2019-2023,611077379126144,41.665797,-74.415519,0.8203730008193644,Not LSOG,3
NY,2019-2023,611077381126144,41.588027,-74.458523,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077383126144,41.450385,-74.336352,0.8217520793104077,Not LSOG,2
NY,2019-2023,611077386126144,43.652952,-73.422566,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077389126144,43.506622,-73.527529,0.8713992043411672,Transitioning LS,4
NY,2019-2023,611077392126144,43.27436,-73.485132,0.4400532344947743,Not LSOG,1
NY,2019-2023,611077393126144,43.120158000000004,-73.586906,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077394126144,43.227396,-73.728435,0.8283792514818312,Not LSOG,3
NY,2019-2023,611077396126144,43.06042,-73.656423,0.8713992043411672,Transitioning LS,4
NY,2019-2023,611077397126144,42.99222,-73.695928,0.4400532344947743,Not LSOG,1
NY,2019-2023,611077400126144,42.823297,-73.800325,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077402126144,42.861271,-73.968261,0.4108345577109649,Not LSOG,2
NY,2019-2023,611077404126144,42.783798,-74.039486,0.49092329326682316,Transitioning LS,4
NY,2019-2023,611077405126144,42.551293,-73.977037,0.8360408765445584,Not LSOG,3
NY,2019-2023,611077406126144,42.512584,-74.182962,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077407126144,42.476088,-74.049316,0.35889825854354157,Not LSOG,0
NY,2019-2023,611077408126144,42.490978,-74.209823,0.7665729285029963,Not LSOG,1
NY,2019-2023,611077410126144,42.424326,-74.270067,0.8941061485582746,Transitioning LS,5
NY,2019-2023,611077411126144,42.268543,-74.218562,0.41092347073227586,Not LSOG,1
NY,2019-2023,611077412126144,42.326157,-74.307779,0.42437430288596234,Not LSOG,1
NY,2019-2023,611077415126144,42.04606,-74.457514,0.8217520793104077,Not LSOG,2
NY,2019-2023,611077416126144,42.115023,-74.477743,0.8437778978471661,Transitioning LS,5
