state,eval_period,eval_year,CN,INVYR,LAT,LON,STDAGE,ba_total,ba_large,sd_dia,max_dia,snag_tpa,snag_thresh_1,snag_thresh_2,s_ba_large_v4,s_maturity_v4,s_structure_v4,s_canopy_v4,s_deadwood_v4,v4_total,v4_class,potapov_rh95,ornl_p_nonforest,ornl_p_allforest,ornl_p_other,ornl_p_mature,ornl_p_oldgrowth,s_canopy_height,v5_total,v5_class,v5b_class
NY,2014-2018,2016,168989449020004,2014,44.79069,-74.615989,50,81.00849655821456,0,3.204566956414239,15.8,12.036092,30,48,0,0,1,1,0,2,Not LSOG,0,67,33,32,1,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989450020004,2014,44.696566,-74.512081,73,53.768185231159435,0,3.1853712930042684,18.2,6.018046,30,48,0,0,1,0,0,1,Not LSOG,22,0,100,35,65,0,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989452020004,2015,44.547697,-74.602264,70,83.32726964829732,0,2.870936662248221,15.7,54.162414,30,48,0,0,0,1,2,3,Not LSOG,18,0,100,16,79,5,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989453020004,2014,44.727296,-74.682736,56,190.80155793523645,0,1.9807685978044425,19,18.054138000000002,30,48,0,0,0,2,0,2,Not LSOG,0,100,0,0,0,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989458020004,2015,43.796173,-75.83518,66,196.1727944878998,29.278914109443356,4.86810045312635,22,72.21655200000001,30,48,0,0,1,2,2,5,Transitioning LS,21,0,100,26,72,2,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989460020004,2014,43.614551,-75.645883,74,47.039056054356955,0,2.6221555682762623,11.5,12.036092,30,48,0,0,0,0,0,0,Not LSOG,22,1,99,30,68,1,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989461020004,2015,43.575867,-75.818597,33,73.68429461500368,0,1.5819704901297125,11.4,6.018046,30,48,0,0,0,0,0,0,Not LSOG,23,2,98,29,68,1,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989462020004,2015,43.655247,-75.973019,54,21.098581654064038,0,2.0893616486298945,10.7,6.018046,30,48,0,0,0,0,0,0,Not LSOG,20,1,99,29,68,2,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989464020004,2014,43.591531,-75.995555,40,126.39389362249968,0,3.421148922138716,16.6,0,30,48,0,0,1,2,0,3,Not LSOG,22,0,100,22,73,5,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989466020004,2015,43.438477,-75.929706,57,206.43495882767027,30.533058887840998,4.5774975383744305,30.5,6.018046,30,48,0,0,1,2,0,3,Not LSOG,24,1,99,17,69,13,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989467020004,2014,43.373391,-75.957433,73,100.60234096937904,0,2.614327625828384,13.2,54.162414,30,48,0,0,0,1,2,3,Not LSOG,19,1,99,21,78,0,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989470020004,2014,43.247029,-75.889282,39,80.14904361225,0,2.2204579479468056,15.8,0,30,48,0,0,0,1,0,1,Not LSOG,23,5,95,31,64,0,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989471020004,2014,43.115344,-76.09789,50,80.90285709216312,0,4.155102982690326,17.7,6.018046,30,48,0,0,1,1,0,2,Not LSOG,21,4,96,27,67,2,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989476020004,2015,43.288624,-76.576232,51,173.84753819585842,14.61287089218564,5.323366144404974,21.1,36.108276000000004,30,48,0,0,1,2,1,4,Transitioning LS,13,16,84,21,63,0,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989478020004,2014,43.242687,-76.4082,65,109.07767402323911,0,3.8653493617223864,19.7,18.054138000000002,30,48,0,0,1,1,0,2,Not LSOG,0,81,19,15,4,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989481020004,2014,43.270695,-76.750254,67,23.33587273985304,0,3.46474215095433,11.5,12.036092,30,48,0,0,1,0,0,1,Not LSOG,22,2,98,14,82,2,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989483020004,2015,42.686259,-75.168309,85,113.02361194907411,0,4.066596023254668,18.6,24.072184,30,48,0,1,1,1,0,3,Not LSOG,23,7,93,38,54,1,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989487020004,2015,42.686886,-75.466809,67,78.23686174399691,0,3.9854854318657758,15.3,30.09023,30,48,0,0,1,0,1,2,Not LSOG,0,98,2,2,0,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989489020004,2014,42.465147,-75.303447,53,34.028646924987,0,2.708702026186466,14.2,18.054138000000002,30,48,0,0,0,0,0,0,Not LSOG,3,13,87,43,44,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989490020004,2015,42.52607,-75.474368,80,88.03426550450976,17.972245874363036,5.509668973298027,23.4,0,30,48,0,1,1,1,0,3,Not LSOG,22,3,97,32,65,0,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989491020004,2014,42.682939,-75.361519,20,12.80877227096328,0,2.6691049994728027,13.5,0,30,48,0,0,0,0,0,0,Not LSOG,0,96,4,4,0,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989492020004,2014,42.228586,-75.444113,80,211.3993790689788,125.28942440857595,8.311571585580083,39.7,6.018046,30,48,2,1,2,2,0,7,LS,22,0,100,8,90,2,1,8,LS,OG
NY,2014-2018,2016,168989493020004,2014,42.166974,-75.486556,55,85.44949257859811,0,5.52093278042076,17.1,18.054138000000002,30,48,0,0,1,1,0,2,Not LSOG,15,24,76,46,29,1,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989494020004,2014,44.686352,-74.158472,52,151.76508174220498,0,1.9367095082190462,12.1,36.108276000000004,30,48,0,0,0,2,1,3,Not LSOG,19,0,100,22,74,4,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989495020004,2014,44.41193,-73.948425,98,89.42713019556516,0,2.571398984412359,17.9,60.18046,30,48,0,1,0,1,2,4,Transitioning LS,23,0,100,28,72,0,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989496020004,2014,44.360075,-74.008814,156,105.23988836949528,17.51437307513124,5.188686318995257,23.1,24.072184,30,48,0,2,1,1,0,4,Transitioning LS,23,0,100,20,53,27,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989497020004,2014,44.489762,-74.175011,110,239.28497581943805,134.34250508844082,5.200825943009748,33.3,24.072184,30,48,2,1,1,2,0,6,LS,16,0,100,11,70,19,0,6,Transitioning LS,LS
NY,2014-2018,2016,168989498020004,2014,44.427248,-74.155006,81,139.18454370768094,0,2.1487986509933945,13.6,36.108276000000004,30,48,0,1,0,2,1,4,Transitioning LS,20,0,100,24,74,2,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989499020004,2015,44.348079,-74.18655,79,171.4970314118988,0,4.1286685292391985,19.6,120.36092,30,48,0,0,1,2,2,5,Transitioning LS,20,0,100,12,67,21,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989500020004,2014,44.451798,-74.334189,66,61.03685181653424,0,2.723818613523996,16.2,12.036092,30,48,0,0,0,0,0,0,Not LSOG,21,0,100,21,76,3,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989501020004,2014,44.309541,-74.217504,145,90.51108090496271,18.591933218412958,4.493713305740995,23.8,24.072184,30,48,0,2,1,1,0,4,Transitioning LS,23,0,100,21,34,45,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989502020004,2014,44.214576,-74.120858,126,151.4553618771799,44.648013624876356,4.582049089773877,23.5,18.054138000000002,30,48,1,2,1,2,0,6,LS,22,0,100,20,73,7,1,7,LS,LS
NY,2014-2018,2016,168989503020004,2015,44.126611,-74.155022,110,129.07801462486464,0,4.350071937745377,17.8,6.018046,30,48,0,1,1,2,0,4,Transitioning LS,16,0,100,16,65,19,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989504020004,2015,44.227483,-74.311713,119,125.30287711397088,56.69712506559276,6.254929780129106,28.3,24.072184,30,48,1,1,2,2,0,6,LS,24,0,100,11,69,20,1,7,LS,LS
NY,2014-2018,2016,168989505020004,2014,44.139687,-74.324295,140,144.66267774789011,85.69442278669139,3.956236566649373,29.4,24.072184,30,48,2,2,1,2,0,7,LS,22,0,100,11,79,10,1,8,LS,OG
NY,2014-2018,2016,168989507020004,2014,44.239701,-74.45181,10,0,0,0,0,0,30,48,0,0,0,0,0,0,Not LSOG,19,0,100,15,79,6,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989509020004,2015,43.49196,-75.547958,52,105.05518838712251,0,2.6751566084345355,13.5,6.018046,30,48,0,0,0,1,0,1,Not LSOG,11,6,94,58,35,1,0,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989514020004,2015,43.263472,-75.653884,70,123.77953095222203,0,3.4379343541064107,17.4,6.018046,30,48,0,0,1,2,0,3,Not LSOG,21,2,98,31,65,2,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989515020004,2015,43.177122,-75.529265,51,3.5087170062996,0,0.3999999999999999,7.7,0,30,48,0,0,0,0,0,0,Not LSOG,10,28,72,50,22,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989516020004,2014,43.09729,-75.578671,45,95.67834006431447,0,3.414368873364093,14.2,48.144368,30,48,0,0,1,1,2,4,Transitioning LS,0,NA,NA,NA,NA,NA,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989517020004,2014,43.113672,-75.732229,45,134.4662125594747,0,1.5362105746397257,9.8,0,30,48,0,0,0,2,0,2,Not LSOG,0,NA,NA,NA,NA,NA,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989518020004,2014,43.040062,-75.83885,66,82.06918617915359,16.616351585025,4.830989705894801,22.5,6.018046,30,48,0,0,1,1,0,2,Not LSOG,0,NA,NA,NA,NA,NA,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989519020004,2015,42.886054,-75.746164,60,111.90282699586932,0,3.8905812562019197,17.8,42.126322,30,48,0,0,1,1,1,3,Not LSOG,19,4,96,20,75,1,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989521020004,2015,42.455425,-76.588302,45,100.54327445949347,0,4.651086535716076,15,30.09023,30,48,0,0,1,1,1,3,Not LSOG,0,52,48,29,19,0,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989522020004,2014,42.173455,-76.736592,0,0,0,0,0,0,30,48,0,0,0,0,0,0,Not LSOG,5,52,48,35,11,2,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989524020004,2014,44.144714,-75.107571,95,63.96132169458972,0,2.9830321239668485,14.3,12.036092,30,48,0,1,0,0,0,1,Not LSOG,23,0,100,23,71,6,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989525020004,2014,44.050851,-74.980676,88,131.0888183079499,57.02436462174623,5.468430609720976,26.4,54.162414,30,48,1,1,1,2,2,7,LS,18,1,99,46,52,1,1,8,LS,OG
NY,2014-2018,2016,168989526020004,2014,43.98561,-75.007698,119,95.83360666064748,21.847917568505757,5.154997025442541,25.8,12.036092,30,48,0,1,1,1,0,3,Not LSOG,5,4,96,40,56,0,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989529020004,2014,45.000977,-73.872651,61,143.43516767175586,0,3.4031017598180853,13.5,12.036092,30,48,0,0,1,2,0,3,Not LSOG,21,4,96,70,25,1,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989530020004,2015,44.974788,-74.121595,65,53.03647443999276,13.1289691536,3.8584967338991976,20,0,30,48,0,0,1,0,0,1,Not LSOG,0,86,14,14,0,0,0,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989531020004,2014,44.807717,-74.064949,97,78.08085751914324,0,4.827240720549029,13.7,0,30,48,0,1,1,0,0,2,Not LSOG,20,3,97,51,46,0,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989532020004,2015,44.733455,-74.092907,43,84.8590846621308,0,2.4206453915051,10,42.126322,30,48,0,0,0,1,1,2,Not LSOG,23,0,100,53,47,0,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989533020004,2014,44.938014,-74.165628,39,16.586811404429397,0,2.366134770041639,11.9,6.018046,30,48,0,0,0,0,0,0,Not LSOG,3,52,48,44,4,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989535020004,2014,44.785921,-74.230593,91,82.4189573965338,0,2.6681750301766605,18.4,0,30,48,0,1,0,1,0,2,Not LSOG,21,0,100,33,67,0,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989536020004,2015,44.607551,-74.226077,89,82.61651037686003,0,3.39231966932468,16.1,18.054138000000002,30,48,0,1,1,1,0,3,Not LSOG,16,0,100,31,64,5,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989537020004,2014,42.58397,-77.16026,53,19.927805829791758,14.20029303653376,5.8792516530592565,20.8,0,30,48,0,0,1,0,0,1,Not LSOG,0,33,67,38,29,0,0,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989538020004,2014,42.365006,-76.945112,60,35.59649913277703,0,5.721855558371236,16,0,30,48,0,0,1,0,0,1,Not LSOG,20,0,100,18,81,1,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989539020004,2014,44.076282,-75.143918,59,120.67508867560632,0,3.949632186585052,16.8,6.018046,30,48,0,0,1,2,0,3,Not LSOG,23,0,100,28,72,0,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989540020004,2015,43.904241,-75.083392,102,153.69632699596522,60.36601549556627,4.3761410263726495,33.4,18.054138000000002,30,48,1,1,1,2,0,5,Transitioning LS,22,0,100,14,84,2,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989541020004,2014,44.034963,-75.132291,55,117.42135320845728,0,3.326767855788141,16.2,36.108276000000004,30,48,0,0,1,1,1,3,Not LSOG,21,0,100,24,72,4,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989544020004,2014,43.938863,-75.23356,76,140.27327985943185,19.541157688218235,5.081439746633636,24.4,12.036092,30,48,0,0,1,2,0,3,Not LSOG,20,0,100,24,75,1,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989545020004,2014,43.771496,-75.137272,72,108.3345845160942,14.474688491844,4.0961376272915215,21,6.018046,30,48,0,0,1,1,0,2,Not LSOG,23,0,100,13,85,2,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989547020004,2014,43.683241,-75.228426,72,63.903589599940204,0,2.706578439561957,12,18.054138000000002,30,48,0,0,0,0,0,0,Not LSOG,22,0,100,13,85,2,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989548020004,2014,43.761975,-75.338631,76,119.28479416383456,56.758174772157005,5.62576532338352,34.1,30.09023,30,48,1,0,1,1,1,4,Transitioning LS,11,0,100,26,71,3,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989550020004,2014,43.620045,-75.243248,43,104.0347388143944,14.20029303653376,5.786147866319928,20.8,0,30,48,0,0,1,1,0,2,Not LSOG,20,0,100,12,83,5,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989552020004,2014,43.502063,-75.480762,68,121.8515664179934,15.313629620759041,5.01950918977026,21.6,78.234598,30,48,0,0,1,2,2,5,Transitioning LS,22,1,99,15,80,4,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989553020004,2014,42.814446,-76.166428,100,125.12181364445591,0,4.525408556476054,17.1,12.036092,30,48,0,1,1,2,0,4,Transitioning LS,21,12,88,34,53,1,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989554020004,2014,42.832599,-76.272575,62,68.4408316730832,0,1.8902320007638163,13.9,0,30,48,0,0,0,0,0,0,Not LSOG,22,2,98,41,50,7,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989556020004,2014,42.768426,-76.192936,70,92.32700320751688,0,5.005084223072162,16.8,0,30,48,0,0,1,1,0,2,Not LSOG,22,2,98,46,52,0,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989557020004,2014,42.681952,-76.195615,50,84.51031368740723,0,2.553356516383469,15.2,12.036092,30,48,0,0,0,1,0,1,Not LSOG,0,36,64,33,31,0,0,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989561020004,2014,42.449071000000004,-76.363574,75,174.6601410390109,58.35728321506548,5.47816009929857,21.8,42.126322,30,48,1,0,1,2,1,5,Transitioning LS,23,10,90,29,58,3,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989562020004,2015,42.456789,-76.447479,38,16.98429094555464,0,1.9602295783912658,11.7,0,30,48,0,0,0,0,0,0,Not LSOG,23,1,99,19,80,0,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989563020004,2015,44.593174,-75.119506,105,160.3709004074353,13.39286143358736,4.22532271387389,20.2,48.144368,30,48,0,1,1,2,2,6,LS,0,59,41,38,3,0,0,6,Transitioning LS,LS
NY,2014-2018,2016,168989564020004,2014,44.446484,-75.027152,43,0,0,0,0,0,30,48,0,0,0,0,0,0,Not LSOG,23,0,100,20,80,0,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989565020004,2014,44.397248,-75.119345,87,142.09577299120102,0,4.907805788145664,19,42.126322,30,48,0,1,1,2,1,5,Transitioning LS,22,0,100,36,63,1,1,6,Transitioning LS,LS
NY,2014-2018,2016,168989566020004,2014,44.437899,-75.170097,56,51.6458169710658,0,3.1122594574586393,19,6.018046,30,48,0,0,1,0,0,1,Not LSOG,22,0,100,48,51,1,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989568020004,2014,44.392416,-75.284034,25,10.425946524714,0,0.5477225575051662,2.7,0,30,48,0,0,0,0,0,0,Not LSOG,22,0,100,62,37,1,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989569020004,2014,44.313143,-75.13702,85,52.49647684787976,0,2.3939267473960553,12.1,24.072184,30,48,0,1,0,0,0,1,Not LSOG,21,0,100,27,72,1,1,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989570020004,2015,44.22276,-75.240996,3,90.50775616925137,0,5.5132465091593525,17,12.036092,30,48,0,0,1,1,0,2,Not LSOG,6,0,100,37,63,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989573020004,2015,42.292541,-76.991666,60,176.99110272665746,0,3.320579504964828,18.4,30.09023,30,48,0,0,1,2,1,4,Transitioning LS,21,6,94,26,67,1,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989575020004,2014,42.297358,-77.159675,87,148.94079151852765,0,4.590046332871317,18.7,12.036092,30,48,0,1,1,2,0,4,Transitioning LS,3,12,88,32,56,0,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989576020004,2014,42.378052,-77.27716,50,94.40857628902727,19.222123737785758,5.081867941796551,24.2,6.018046,30,48,0,0,1,1,0,2,Not LSOG,22,12,88,35,52,1,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989577020004,2014,42.222377,-77.227857,45,29.90276201917692,0,1.827656303038569,7.8,0,30,48,0,0,0,0,0,0,Not LSOG,18,2,98,18,75,5,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989578020004,2014,42.028801,-77.151154,118,181.04838257093255,0,4.908288567767117,17.9,6.018046,30,48,0,1,1,2,0,4,Transitioning LS,20,1,99,9,59,31,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989589020004,2014,43.827226,-76.216214,55,66.68194023479951,0,1.1404988085782959,7.6,24.072184,30,48,0,0,0,0,0,0,Not LSOG,10,32,68,54,14,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989591020004,2014,43.667794,-76.113861,57,95.91269947893828,64.41367668562116,11.652287435054792,44.3,0,30,48,1,0,2,1,0,4,Transitioning LS,19,8,92,25,66,1,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989603020004,2014,43.356136,-74.69075,92,184.75669654692084,106.99978570492463,5.737594420049799,27.6,48.144368,30,48,2,1,1,2,2,8,OG,22,0,100,6,93,1,1,9,OG,OG
NY,2014-2018,2016,168989604020004,2014,43.253546,-74.747535,78,146.25463272450767,0,4.489110698132057,19.9,30.09023,30,48,0,0,1,2,1,4,Transitioning LS,22,0,100,2,92,6,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989605020004,2015,43.372081,-74.867874,95,173.22815829684274,61.28898202706435,4.58408245527001,26,30.09023,30,48,1,1,1,2,1,6,LS,23,0,100,3,96,1,1,7,LS,LS
NY,2014-2018,2016,168989606020004,2014,43.26629,-74.904354,57,156.5425917024109,0,2.498725649825778,14.6,24.072184,30,48,0,0,0,2,0,2,Not LSOG,19,1,99,15,77,7,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989607020004,2014,43.375582,-75.030742,62,93.06423058693319,0,2.888535473250484,15.7,54.162414,30,48,0,0,0,1,2,3,Not LSOG,23,0,100,8,86,6,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989608020004,2014,43.112201,-74.834725,70,44.648418394249916,0,2.4715040322717914,11.7,12.036092,30,48,0,0,0,0,0,0,Not LSOG,0,98,2,2,0,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989609020004,2014,43.047504000000004,-74.91469,58,66.93739283014884,0,4.145545116801117,14.4,48.144368,30,48,0,0,1,0,2,3,Not LSOG,0,74,26,25,1,0,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989610020004,2014,43.178431,-75.044877,80,125.56676378397384,13.26058706936484,5.150432578599896,20.1,6.018046,30,48,0,1,1,2,0,4,Transitioning LS,0,65,35,32,3,0,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989611020004,2014,43.13075,-75.021559,46,49.50273872785032,0,2.696373356614485,11.4,12.036092,30,48,0,0,0,0,0,0,Not LSOG,23,4,96,12,84,0,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989612020004,2015,43.146417,-75.176176,35,91.86304928631263,0,2.951963966539122,14.4,60.18046,30,48,0,0,0,1,2,3,Not LSOG,17,36,64,51,13,0,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989614020004,2014,42.895076,-74.978996,59,138.49419574992635,27.413615816945637,4.56976520484091,28.9,36.108276000000004,30,48,0,0,1,2,1,4,Transitioning LS,21,8,92,21,70,1,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989615020004,2014,42.358135,-75.914651,53,100.70125349724611,14.474688491844,3.014699734953091,21,12.036092,30,48,0,0,1,1,0,2,Not LSOG,21,0,100,19,77,4,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989616020004,2014,42.182522,-75.825897,55,87.26766879082967,0,3.9732191132598045,19.1,18.054138000000002,30,48,0,0,1,1,0,2,Not LSOG,6,20,80,29,51,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989618020004,2014,42.282344,-75.944938,20,0,0,0,0,0,30,48,0,0,0,0,0,0,Not LSOG,0,98,2,2,0,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989619020004,2014,42.209014,-76.005895,70,192.42365771972626,98.26409785434804,7.227345735283441,36.6,12.036092,30,48,2,0,2,2,0,6,LS,0,17,83,35,47,1,0,6,Transitioning LS,LS
NY,2014-2018,2016,168989620020004,2014,44.075083,-74.414717,8,8.720594219945161,0,1.1318459473914146,8.3,6.018046,30,48,0,0,0,0,0,0,Not LSOG,23,0,100,19,80,1,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989622020004,2015,44.833508,-75.151165,68,138.23257469933878,0,2.4691242342664084,17.5,0,30,48,0,0,0,2,0,2,Not LSOG,14,61,39,36,3,0,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989624020004,2014,44.707975,-74.981797,60,158.0620622946282,15.886052675855998,4.58678683515355,22,42.126322,30,48,0,0,1,2,1,4,Transitioning LS,23,3,97,45,51,1,1,5,Transitioning LS,Transitioning LS
NY,2014-2018,2016,168989625020004,2014,44.769191,-75.211624,72,44.45426878737048,0,2.607376704718356,12.9,18.054138000000002,30,48,0,0,0,0,0,0,Not LSOG,0,61,39,37,2,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989629020004,2014,44.519478,-75.179332,47,44.306678481258956,0,1.8980435291269493,13.6,12.036092,30,48,0,0,0,0,0,0,Not LSOG,20,0,100,60,39,1,1,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989630020004,2015,44.440334,-75.240976,55,37.25591468044464,0,2.3915211783244152,9.6,54.162414,30,48,0,0,0,0,2,2,Not LSOG,21,0,100,30,67,3,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989631020004,2014,44.559651,-75.389397,0,0,0,0,0,0,30,48,0,0,0,0,0,0,Not LSOG,4,51,49,45,4,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989632020004,2014,44.425941,-75.110005,61,53.836681013732516,0,2.140814499793074,9.2,48.144368,30,48,0,0,0,0,2,2,Not LSOG,21,0,100,24,76,0,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989633020004,2015,44.373858,-75.481793,60,133.31290940041572,0,2.8217512990677727,19,48.144368,30,48,0,0,0,2,2,4,Transitioning LS,0,68,32,30,2,0,0,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989636020004,2014,44.70588,-75.434956,41,71.58226600772316,0,2.634228830125236,12.3,6.018046,30,48,0,0,0,0,0,0,Not LSOG,0,62,38,36,2,0,0,0,Not LSOG,Not LSOG
NY,2014-2018,2016,168989637020004,2014,44.548263,-75.521871,66,77.32308432440483,0,2.3005707122886965,13.4,60.18046,30,48,0,0,0,0,2,2,Not LSOG,18,2,98,30,64,4,1,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989642020004,2014,44.341502,-75.884339,70,48.17773698182172,13.52579224626756,3.5346954638498445,20.3,0,30,48,0,0,1,0,0,1,Not LSOG,4,30,70,53,17,0,0,1,Not LSOG,Not LSOG
NY,2014-2018,2016,168989646020004,2014,44.010385,-74.455264,86,97.00728489112284,0,2.8142310903481498,16.2,30.09023,30,48,0,1,0,1,1,3,Not LSOG,23,0,100,23,76,1,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989648020004,2014,43.84872,-74.518915,100,76.69119716729459,0,2.0790382008723465,17.2,66.198506,30,48,0,1,0,0,2,3,Not LSOG,23,0,100,13,83,4,1,4,Not LSOG,Transitioning LS
NY,2014-2018,2016,168989649020004,2014,43.784584,-74.397043,67,102.20457788308188,0,3.5745183269200624,15.3,18.054138000000002,30,48,0,0,1,1,0,2,Not LSOG,16,5,95,39,42,14,0,2,Not LSOG,Not LSOG
NY,2014-2018,2016,168989650020004,2014,43.690467,-74.446622,98,107.9459765438688,13.52579224626756,3.296896971901921,20.3,12.036092,30,48,0,1,1,1,0,3,Not LSOG,14,2,98,38,39,21,0,3,Not LSOG,Not LSOG
NY,2014-2018,2016,168989651020004,2014,43.856773,-74.594057,88,145.87618769977678,0,4.633590360408845,19.1,54.162414,30,48,0,1,1,2,2,6,LS,22,0,100,16,76,8,1,7,LS,LS
NY,2014-2018,2016,168989652020004,2014,43.795429,-74.584739,99,126.55997542513116,47.73069558214164,4.765364509202952,25.1,48.144368,30,48,1,1,1,2,2,7,LS,22,0,100,23,75,2,1,8,LS,OG
NY,2014-2018,2016,168989653020004,2014,43.72376,-74.659533,104,155.69284370647247,60.89281538285448,4.628705856184831,29.1,30.09023,30,48,1,1,1,2,1,6,LS,22,0,100,13,85,2,1,7,LS,LS
